event_id,split,source_run,stave,is_overlap,true_t1_sample,true_t2_sample,true_amp1_adc,true_amp2_adc,true_sep_sample,true_ratio
train:58:47,train,58,B4,1,5.295013758508825,11.295013758508825,4484.0,3363.0,6.0,0.75
train:58:48,train,58,B4,1,7.132809189772749,7.632809189772749,2333.0,583.25,0.5,0.25
train:58:49,train,58,B2,1,4.863329896092111,8.863329896092111,2601.0,2601.0,4.0,1.0
train:58:50,train,58,B2,1,7.337522946375197,9.337522946375197,2832.5,2124.375,2.0,0.75
train:58:51,train,58,B6,1,6.351434557867552,10.351434557867552,1918.0,959.0,4.0,0.5
train:58:52,train,58,B6,1,5.458658067375756,9.458658067375756,2586.0,646.5,4.0,0.25
train:58:53,train,58,B2,1,4.884031996672388,6.884031996672388,9432.5,2358.125,2.0,0.25
train:58:54,train,58,B4,1,5.401137713892944,9.401137713892943,4267.5,2133.75,4.0,0.5
train:58:55,train,58,B6,1,6.603046864850629,8.10304686485063,2513.5,1885.125,1.5,0.75
train:58:56,train,58,B4,1,9.4370878359621,10.9370878359621,3178.5,1589.25,1.5,0.5
train:58:57,train,58,B2,1,6.784513959588015,7.534513959588015,6333.0,3166.5,0.75,0.5
train:58:58,train,58,B2,1,5.779002526360749,10.779002526360749,2832.5,708.125,5.0,0.25
train:58:59,train,58,B6,1,4.6966146336389025,6.1966146336389025,2071.0,517.75,1.5,0.25
train:58:60,train,58,B4,1,9.9985415564834,11.4985415564834,5742.5,2871.25,1.5,0.5
train:58:61,train,58,B8,1,9.707611450206025,11.207611450206025,4088.5,1022.125,1.5,0.25
train:58:62,train,58,B4,1,4.156792431594095,9.156792431594095,3101.0,2325.75,5.0,0.75
train:58:63,train,58,B8,1,8.394460831870681,9.394460831870681,4544.5,3408.375,1.0,0.75
train:58:64,train,58,B4,1,8.579501162515015,9.079501162515015,2743.5,1371.75,0.5,0.5
train:58:65,train,58,B6,1,4.74738914274022,10.74738914274022,2825.0,1412.5,6.0,0.5
train:58:66,train,58,B6,1,6.455257176115027,11.455257176115026,1708.0,1708.0,5.0,1.0
train:58:67,train,58,B8,1,5.869497095380236,10.869497095380236,1535.0,1151.25,5.0,0.75
train:58:68,train,58,B2,1,8.43357512365454,9.43357512365454,5426.5,2713.25,1.0,0.5
train:58:69,train,58,B4,1,7.463307985378652,8.213307985378652,3170.0,792.5,0.75,0.25
train:58:70,train,58,B8,1,9.211873472356105,10.211873472356105,2339.0,1754.25,1.0,0.75
train:58:71,train,58,B2,1,4.928236738748112,8.928236738748112,4134.0,1033.5,4.0,0.25
train:58:72,train,58,B4,1,4.648297055119832,6.148297055119832,6010.5,6010.5,1.5,1.0
train:58:73,train,58,B6,1,4.40927051409536,8.409270514095361,2879.0,2879.0,4.0,1.0
train:58:74,train,58,B2,1,6.285601986136292,9.285601986136292,3577.5,1788.75,3.0,0.5
train:58:75,train,58,B2,1,4.813520078297388,6.813520078297388,1632.0,408.0,2.0,0.25
train:58:76,train,58,B8,1,6.760854807845819,7.760854807845819,3750.5,3750.5,1.0,1.0
train:58:77,train,58,B8,1,9.109018520263726,10.109018520263726,3112.5,2334.375,1.0,0.75
train:58:78,train,58,B8,1,5.089022639508882,11.089022639508883,1557.5,778.75,6.0,0.5
train:58:79,train,58,B2,1,10.251111120516144,11.251111120516144,3903.5,1951.75,1.0,0.5
train:58:80,train,58,B4,1,9.287704897326853,10.787704897326853,2564.5,1282.25,1.5,0.5
train:58:81,train,58,B6,1,4.449928378728589,8.44992837872859,2532.5,633.125,4.0,0.25
train:58:82,train,58,B2,1,4.326578711478523,9.326578711478522,6600.5,1650.125,5.0,0.25
train:58:83,train,58,B8,1,7.031753053719733,10.031753053719733,3105.0,3105.0,3.0,1.0
train:58:84,train,58,B2,1,6.10406726077359,8.10406726077359,6114.5,3057.25,2.0,0.5
train:58:85,train,58,B2,1,6.961323470888429,10.961323470888429,5325.0,2662.5,4.0,0.5
train:58:86,train,58,B8,1,4.6784710131204745,9.678471013120475,4203.0,4203.0,5.0,1.0
train:58:87,train,58,B8,1,8.017556238140246,10.017556238140246,2726.0,1363.0,2.0,0.5
train:58:88,train,58,B8,1,9.867781331445126,10.867781331445126,2788.0,2788.0,1.0,1.0
train:58:89,train,58,B8,1,4.915027581321306,5.665027581321306,2816.5,1408.25,0.75,0.5
train:58:90,train,58,B8,1,4.211612993227188,4.711612993227188,1923.5,1442.625,0.5,0.75
train:58:91,train,58,B2,1,6.275426805163411,7.275426805163411,4256.5,2128.25,1.0,0.5
train:58:92,train,58,B8,1,4.3569550740857235,7.3569550740857235,4175.5,4175.5,3.0,1.0
train:58:93,train,58,B8,1,5.734322314999078,10.734322314999078,4321.0,4321.0,5.0,1.0
train:58:94,train,58,B8,1,5.5911147458793184,6.0911147458793184,4401.0,4401.0,0.5,1.0
train:58:95,train,58,B2,1,5.756366830040994,10.756366830040994,4348.0,2174.0,5.0,0.5
train:58:96,train,58,B4,1,4.617209855651637,9.617209855651637,4134.5,3100.875,5.0,0.75
train:58:97,train,58,B8,1,4.31839646013085,10.318396460130849,2339.0,584.75,6.0,0.25
train:58:98,train,58,B8,1,4.595128202708526,10.595128202708526,2819.0,2114.25,6.0,0.75
train:58:99,train,58,B2,1,4.280400784833518,9.280400784833517,5273.0,1318.25,5.0,0.25
train:58:100,train,58,B6,1,9.373761007949927,11.373761007949927,1924.0,1443.0,2.0,0.75
train:58:101,train,58,B4,1,9.529013220304654,10.529013220304654,6162.5,3081.25,1.0,0.5
train:58:102,train,58,B8,1,7.86621617993632,8.61621617993632,4088.5,1022.125,0.75,0.25
train:58:103,train,58,B8,1,6.979832057211123,10.979832057211123,1766.0,1324.5,4.0,0.75
train:58:104,train,58,B6,1,5.692232731202849,8.69223273120285,2687.0,671.75,3.0,0.25
train:58:105,train,58,B6,1,4.661763709074587,6.161763709074587,4220.0,4220.0,1.5,1.0
train:58:106,train,58,B4,1,8.822081179881046,10.322081179881046,2218.0,554.5,1.5,0.25
train:58:107,train,58,B6,1,5.894608733365102,6.394608733365102,4028.5,4028.5,0.5,1.0
train:58:108,train,58,B4,1,8.212486913600317,9.712486913600317,3419.5,2564.625,1.5,0.75
train:58:109,train,58,B2,1,7.948299950040749,8.948299950040749,1721.5,1291.125,1.0,0.75
train:58:110,train,58,B8,1,7.241125333632869,7.741125333632869,4203.0,4203.0,0.5,1.0
train:58:111,train,58,B6,1,6.292743076216436,7.792743076216436,2875.5,2156.625,1.5,0.75
train:58:112,train,58,B4,1,4.799608237264065,9.799608237264065,2211.0,1658.25,5.0,0.75
train:58:113,train,58,B4,1,7.758749461235467,8.258749461235467,2799.5,699.875,0.5,0.25
train:58:114,train,58,B2,1,4.009966602443289,10.009966602443289,8467.5,2116.875,6.0,0.25
train:58:115,train,58,B6,1,4.954406136120982,7.954406136120982,3424.5,856.125,3.0,0.25
train:58:116,train,58,B4,1,7.095029169020264,9.095029169020265,4168.0,4168.0,2.0,1.0
train:58:117,train,58,B6,1,7.037869276509239,9.03786927650924,2926.5,731.625,2.0,0.25
train:58:118,train,58,B4,1,6.5895832984660885,7.0895832984660885,4521.5,3391.125,0.5,0.75
train:58:119,train,58,B4,1,4.0255791823768465,7.0255791823768465,2341.5,585.375,3.0,0.25
train:58:120,train,58,B4,1,6.708193964624965,8.208193964624964,2988.0,2241.0,1.5,0.75
train:58:121,train,58,B8,1,9.070568092818313,9.820568092818313,4135.5,4135.5,0.75,1.0
train:58:122,train,58,B4,1,7.631460210750355,9.631460210750355,3113.5,3113.5,2.0,1.0
train:58:123,train,58,B6,1,4.88413135545883,9.88413135545883,6287.5,4715.625,5.0,0.75
train:58:124,train,58,B4,1,8.362190613440408,9.112190613440408,4163.5,2081.75,0.75,0.5
train:58:125,train,58,B4,1,8.31756673157527,9.81756673157527,3084.5,1542.25,1.5,0.5
train:58:126,train,58,B2,1,4.10422515202911,10.104225152029109,6374.0,1593.5,6.0,0.25
train:58:127,train,58,B4,1,6.5432665542283726,7.5432665542283726,6162.5,4621.875,1.0,0.75
train:58:128,train,58,B6,1,7.4534755252192975,10.453475525219297,3372.5,2529.375,3.0,0.75
train:58:129,train,58,B6,1,4.714091520852264,10.714091520852264,2652.5,1326.25,6.0,0.5
train:58:130,train,58,B2,1,4.642302113120152,6.142302113120152,2057.0,514.25,1.5,0.25
train:58:131,train,58,B4,1,10.72124878462238,11.22124878462238,4910.5,3682.875,0.5,0.75
train:58:132,train,58,B4,1,4.333657928806628,10.333657928806627,4605.5,2302.75,6.0,0.5
train:58:133,train,58,B6,1,7.98469504201358,8.98469504201358,1708.0,427.0,1.0,0.25
train:58:134,train,58,B2,1,5.265845123183757,9.265845123183757,8216.0,4108.0,4.0,0.5
train:58:135,train,58,B2,1,4.808435197964483,10.808435197964483,1597.5,399.375,6.0,0.25
train:58:136,train,58,B6,1,8.603143437965418,9.103143437965418,1538.5,1538.5,0.5,1.0
train:58:137,train,58,B6,1,4.292256023189886,8.292256023189886,2222.0,1111.0,4.0,0.5
train:58:138,train,58,B2,1,4.296741724940914,8.296741724940915,5473.0,4104.75,4.0,0.75
train:58:139,train,58,B4,1,4.6618651314910835,10.661865131491084,4521.5,3391.125,6.0,0.75
train:58:140,train,58,B6,1,6.4325478522318775,8.432547852231878,4799.0,4799.0,2.0,1.0
train:58:141,train,58,B2,1,4.525526190964241,6.525526190964241,6333.0,3166.5,2.0,0.5
train:58:142,train,58,B6,1,5.282316633994292,6.282316633994292,3356.5,2517.375,1.0,0.75
train:58:143,train,58,B4,1,8.830199936211416,10.830199936211416,2894.0,723.5,2.0,0.25
train:58:144,train,58,B8,1,5.879290963323566,7.379290963323566,4939.0,3704.25,1.5,0.75
train:58:145,train,58,B6,1,5.143233829672088,7.143233829672088,3424.5,1712.25,2.0,0.5
train:58:146,train,58,B6,1,5.54445516889832,9.54445516889832,3384.5,1692.25,4.0,0.5
train:58:147,train,58,B6,1,7.58787427179367,8.58787427179367,3738.0,1869.0,1.0,0.5
train:58:148,train,58,B2,1,4.607176944562543,8.607176944562543,1744.5,436.125,4.0,0.25
train:58:149,train,58,B4,1,5.285472319608992,6.285472319608992,6010.5,4507.875,1.0,0.75
train:58:150,train,58,B6,1,8.872395818443735,9.872395818443735,6287.5,1571.875,1.0,0.25
train:58:151,train,58,B6,1,8.09355862460158,10.09355862460158,4799.0,2399.5,2.0,0.5
train:58:152,train,58,B4,1,4.38991934478859,9.38991934478859,2218.0,2218.0,5.0,1.0
train:58:153,train,58,B2,1,5.351206958302845,11.351206958302846,4924.5,3693.375,6.0,0.75
train:58:154,train,58,B2,1,9.332390105372555,10.832390105372555,3183.0,3183.0,1.5,1.0
train:58:155,train,58,B8,1,5.951339033814184,8.951339033814184,3005.0,1502.5,3.0,0.5
train:58:156,train,58,B8,1,4.513199652179095,5.513199652179095,5431.0,1357.75,1.0,0.25
train:58:157,train,58,B8,1,9.768229707985265,10.768229707985265,2362.5,2362.5,1.0,1.0
train:58:158,train,58,B8,1,6.4619507315664055,7.4619507315664055,4544.5,3408.375,1.0,0.75
train:58:159,train,58,B2,1,7.241816575363625,11.241816575363625,8305.0,4152.5,4.0,0.5
train:58:160,train,58,B2,1,4.456657494214104,5.456657494214104,1597.5,798.75,1.0,0.5
train:58:161,train,58,B4,1,5.786144479805799,8.786144479805799,2337.0,1168.5,3.0,0.5
train:58:162,train,58,B8,1,9.531015738310135,10.531015738310135,3562.5,890.625,1.0,0.25
train:58:163,train,58,B8,1,6.46560786342698,10.46560786342698,3534.0,3534.0,4.0,1.0
train:58:164,train,58,B2,1,9.634482325552856,10.634482325552856,7505.0,5628.75,1.0,0.75
train:58:165,train,58,B2,1,7.622679683352066,10.622679683352066,3186.0,796.5,3.0,0.25
train:58:166,train,58,B4,1,6.0984793607501855,7.5984793607501855,2045.0,511.25,1.5,0.25
train:58:167,train,58,B2,1,7.329540116741379,11.329540116741379,9201.0,2300.25,4.0,0.25
train:58:168,train,58,B2,1,8.878781393495679,9.628781393495679,5282.5,3961.875,0.75,0.75
train:58:169,train,58,B8,1,6.430780525127999,7.430780525127999,3562.5,890.625,1.0,0.25
train:58:170,train,58,B2,0,7.402821290697731,,7176.0,0.0,,0.0
train:58:171,train,58,B8,0,6.269332247418248,,2917.5,0.0,,0.0
train:58:172,train,58,B8,0,5.542996174733659,,2107.5,0.0,,0.0
train:58:173,train,58,B2,0,9.079267973472076,,6112.5,0.0,,0.0
train:58:174,train,58,B8,0,9.390224405149812,,3112.5,0.0,,0.0
train:58:175,train,58,B2,0,9.643874315531598,,4075.5,0.0,,0.0
train:58:176,train,58,B4,0,6.247448650009673,,3933.5,0.0,,0.0
train:58:177,train,58,B6,0,7.721516677389134,,3084.5,0.0,,0.0
train:58:178,train,58,B8,0,9.041944659474355,,3628.0,0.0,,0.0
train:58:179,train,58,B8,0,11.251394253404134,,2753.0,0.0,,0.0
train:58:180,train,58,B4,0,5.453674325706713,,3233.0,0.0,,0.0
train:58:181,train,58,B6,0,11.237840815797759,,2347.0,0.0,,0.0
train:58:182,train,58,B8,0,7.372086619136871,,1722.5,0.0,,0.0
train:58:183,train,58,B8,0,6.116543145699005,,3699.0,0.0,,0.0
train:58:184,train,58,B4,0,6.829852513023085,,4910.5,0.0,,0.0
train:58:185,train,58,B4,0,7.416198287076416,,2341.5,0.0,,0.0
train:58:186,train,58,B6,0,6.147925383014216,,1581.5,0.0,,0.0
train:58:187,train,58,B8,0,5.449255731479505,,2771.5,0.0,,0.0
train:58:188,train,58,B8,0,7.504501834086184,,3802.0,0.0,,0.0
train:58:189,train,58,B8,0,11.239169277269772,,3085.5,0.0,,0.0
train:58:190,train,58,B4,0,9.403693427725134,,3459.5,0.0,,0.0
train:58:191,train,58,B4,0,7.652393988233073,,2381.5,0.0,,0.0
train:58:192,train,58,B8,0,4.224251927447046,,3534.0,0.0,,0.0
train:58:193,train,58,B8,0,8.762542822088824,,5118.5,0.0,,0.0
train:58:194,train,58,B8,0,4.959614486858116,,2726.0,0.0,,0.0
train:58:195,train,58,B6,0,6.190026019542043,,3354.5,0.0,,0.0
train:58:196,train,58,B6,0,7.371562918827508,,2878.5,0.0,,0.0
train:58:197,train,58,B8,0,9.245661155020587,,3688.0,0.0,,0.0
train:58:198,train,58,B8,0,8.340553201774362,,4321.0,0.0,,0.0
train:58:199,train,58,B4,0,5.658181531170621,,4763.0,0.0,,0.0
train:58:200,train,58,B4,0,11.337042393196121,,3233.0,0.0,,0.0
train:58:201,train,58,B8,0,7.565390240020339,,4076.0,0.0,,0.0
train:58:202,train,58,B2,0,7.122956602295103,,3977.5,0.0,,0.0
train:58:203,train,58,B2,0,8.494226416601222,,4458.0,0.0,,0.0
train:58:204,train,58,B6,0,7.450120571189803,,3356.5,0.0,,0.0
train:58:205,train,58,B8,0,10.132235371076426,,3272.5,0.0,,0.0
train:58:206,train,58,B6,0,9.52210246048307,,2216.0,0.0,,0.0
train:58:207,train,58,B4,0,9.1023697163053,,2479.0,0.0,,0.0
train:58:208,train,58,B8,0,10.974893545875094,,4321.0,0.0,,0.0
train:58:209,train,58,B2,0,7.802226632789716,,4450.0,0.0,,0.0
train:58:210,train,58,B8,0,7.70209648472771,,3112.5,0.0,,0.0
train:58:211,train,58,B8,0,4.26767978992136,,4611.5,0.0,,0.0
train:58:212,train,58,B4,0,8.53214755695053,,3444.5,0.0,,0.0
train:58:213,train,58,B2,0,4.808174749271925,,1799.0,0.0,,0.0
train:58:214,train,58,B2,0,6.7484084458822835,,5506.0,0.0,,0.0
train:58:215,train,58,B2,0,5.747991113906561,,2057.0,0.0,,0.0
train:58:216,train,58,B2,0,6.370115406956041,,2601.0,0.0,,0.0
train:58:217,train,58,B8,0,4.453378848607676,,3321.0,0.0,,0.0
train:58:218,train,58,B8,0,6.8274821111477095,,3048.0,0.0,,0.0
train:58:219,train,58,B6,0,8.18604542236836,,2657.5,0.0,,0.0
train:58:220,train,58,B8,0,11.273476812995646,,3562.5,0.0,,0.0
train:58:221,train,58,B6,0,4.875959582784295,,2259.5,0.0,,0.0
train:58:222,train,58,B6,0,6.78441415186531,,2585.5,0.0,,0.0
train:58:223,train,58,B2,0,5.687296675871659,,8066.5,0.0,,0.0
train:58:224,train,58,B8,0,10.868145759547748,,2639.0,0.0,,0.0
train:58:225,train,58,B2,0,8.12663355068483,,6374.0,0.0,,0.0
train:58:226,train,58,B2,0,6.315293268572583,,4458.0,0.0,,0.0
train:58:227,train,58,B8,0,7.840874207712827,,4076.0,0.0,,0.0
train:58:228,train,58,B8,0,8.238317050849602,,1535.0,0.0,,0.0
train:58:229,train,58,B6,0,5.029437826300979,,3384.5,0.0,,0.0
train:58:230,train,58,B6,0,8.249226051230837,,2926.5,0.0,,0.0
train:58:231,train,58,B6,0,10.230833432897192,,2461.5,0.0,,0.0
train:58:232,train,58,B2,0,6.35998029388854,,8211.0,0.0,,0.0
train:58:233,train,58,B4,0,8.338147895146337,,4675.5,0.0,,0.0
train:58:234,train,58,B6,0,6.129652055443092,,1831.0,0.0,,0.0
train:58:235,train,58,B6,0,7.165777529729251,,2811.5,0.0,,0.0
train:58:236,train,58,B4,0,9.471911581331973,,2088.5,0.0,,0.0
train:58:237,train,58,B6,0,6.779237828803869,,2875.5,0.0,,0.0
train:58:238,train,58,B8,0,9.702111598267823,,4175.5,0.0,,0.0
train:58:239,train,58,B6,0,7.606579972583212,,2678.5,0.0,,0.0
train:58:240,train,58,B4,0,5.318559457846114,,3084.5,0.0,,0.0
train:58:241,train,58,B6,0,10.970601706598835,,3148.0,0.0,,0.0
train:58:242,train,58,B8,0,6.7374055098457895,,3310.0,0.0,,0.0
train:58:243,train,58,B6,0,4.553997016717112,,3520.5,0.0,,0.0
train:58:244,train,58,B8,0,7.12059317001107,,2819.0,0.0,,0.0
train:58:245,train,58,B6,0,11.466366244496726,,3356.5,0.0,,0.0
train:58:246,train,58,B2,0,7.910306330367361,,6114.5,0.0,,0.0
train:58:247,train,58,B8,0,5.002467145375769,,2681.0,0.0,,0.0
train:58:248,train,58,B2,0,7.550979577900548,,7505.0,0.0,,0.0
train:58:249,train,58,B2,0,7.9482663640891715,,6078.0,0.0,,0.0
train:58:250,train,58,B6,0,6.96998449170983,,2875.5,0.0,,0.0
train:58:251,train,58,B4,0,10.231659107736803,,4973.0,0.0,,0.0
train:58:252,train,58,B2,0,5.311765833016847,,5426.5,0.0,,0.0
train:58:253,train,58,B6,0,4.3203374849426455,,2926.5,0.0,,0.0
train:58:254,train,58,B8,0,8.388186766894123,,2151.0,0.0,,0.0
train:58:255,train,58,B6,0,11.2324934937648,,2556.0,0.0,,0.0
train:58:256,train,58,B4,0,8.14550614296828,,3860.5,0.0,,0.0
train:58:257,train,58,B2,0,6.034199467758383,,9201.0,0.0,,0.0
train:58:258,train,58,B6,0,10.13153047886437,,1538.5,0.0,,0.0
train:58:259,train,58,B8,0,7.601432793522789,,3193.0,0.0,,0.0
train:58:260,train,58,B4,0,5.573034200369081,,3870.5,0.0,,0.0
train:58:261,train,58,B2,0,6.232276210366836,,4419.0,0.0,,0.0
train:58:262,train,58,B2,0,4.287055289252292,,3253.0,0.0,,0.0
train:58:263,train,58,B6,0,9.48261230097435,,2923.5,0.0,,0.0
train:58:264,train,58,B2,0,8.930021723068691,,3718.5,0.0,,0.0
train:58:265,train,58,B2,0,5.311490263208628,,3190.0,0.0,,0.0
train:58:266,train,58,B6,0,11.021344763766535,,4799.0,0.0,,0.0
train:58:267,train,58,B6,0,5.8998065417517305,,3363.5,0.0,,0.0
train:58:268,train,58,B8,0,5.841897982474985,,2094.0,0.0,,0.0
train:58:269,train,58,B6,0,11.417807556318628,,2811.5,0.0,,0.0
train:58:270,train,58,B2,0,6.165588962998479,,3576.5,0.0,,0.0
train:58:271,train,58,B2,0,6.3612703392195815,,4111.0,0.0,,0.0
train:58:272,train,58,B8,0,7.262666716185134,,1523.0,0.0,,0.0
train:58:273,train,58,B8,0,4.523009220174479,,1535.0,0.0,,0.0
train:58:274,train,58,B8,0,4.706846055080595,,3750.5,0.0,,0.0
train:58:275,train,58,B4,0,9.750660933567858,,1606.5,0.0,,0.0
train:58:276,train,58,B6,0,10.526589229293606,,1730.5,0.0,,0.0
train:58:277,train,58,B6,0,6.793607016279676,,2071.0,0.0,,0.0
train:58:278,train,58,B6,0,5.807450258017587,,2926.5,0.0,,0.0
train:58:279,train,58,B2,0,8.513509441410484,,4900.5,0.0,,0.0
train:58:280,train,58,B6,0,9.341351517860714,,3209.0,0.0,,0.0
train:58:281,train,58,B4,0,11.284369145703838,,2689.5,0.0,,0.0
train:58:282,train,58,B4,0,9.200664707957674,,4636.5,0.0,,0.0
train:58:283,train,58,B4,0,6.131486957679307,,2943.5,0.0,,0.0
train:58:284,train,58,B6,0,6.9652257260482395,,2811.5,0.0,,0.0
train:58:285,train,58,B4,0,5.087728579706699,,5008.5,0.0,,0.0
train:58:286,train,58,B8,0,8.380806683701575,,2639.0,0.0,,0.0
train:58:287,train,58,B2,0,4.080332323224575,,5282.5,0.0,,0.0
train:58:288,train,58,B4,0,10.778835190780597,,3527.5,0.0,,0.0
train:58:289,train,58,B8,0,5.5152823949278575,,1722.5,0.0,,0.0
train:58:290,train,58,B2,0,10.20368587414814,,3419.5,0.0,,0.0
train:58:291,train,58,B6,0,4.4150494311346336,,3148.0,0.0,,0.0
train:58:292,train,58,B6,0,10.626894558213618,,2879.0,0.0,,0.0
train:58:293,train,58,B2,0,7.208102475942628,,1948.0,0.0,,0.0
train:58:294,train,58,B4,0,10.073784747437367,,4636.5,0.0,,0.0
train:58:295,train,58,B4,0,6.390342425813596,,1906.5,0.0,,0.0
train:58:296,train,58,B8,0,7.46570487522575,,3534.0,0.0,,0.0
train:58:297,train,58,B2,0,8.143196669545482,,3343.5,0.0,,0.0
train:58:298,train,58,B4,0,5.5155835010948735,,3933.5,0.0,,0.0
train:58:299,train,58,B8,0,10.890744257685476,,3750.5,0.0,,0.0
train:58:300,train,58,B4,0,9.486188475396581,,2341.5,0.0,,0.0
train:58:301,train,58,B4,0,9.558649619834128,,3233.0,0.0,,0.0
train:58:302,train,58,B8,0,4.954072377391331,,3699.0,0.0,,0.0
train:58:303,train,58,B2,0,7.689035250526016,,6374.0,0.0,,0.0
train:58:304,train,58,B6,0,7.236365502411684,,3520.5,0.0,,0.0
train:58:305,train,58,B8,0,5.1485654978730055,,3105.0,0.0,,0.0
train:58:306,train,58,B2,0,5.694369435008199,,6673.0,0.0,,0.0
train:58:307,train,58,B6,0,9.912979570190839,,3105.5,0.0,,0.0
train:58:308,train,58,B2,0,5.902634864634054,,1744.5,0.0,,0.0
train:58:309,train,58,B6,0,10.469371220011908,,1581.5,0.0,,0.0
train:58:310,train,58,B4,0,9.05957161474724,,3444.5,0.0,,0.0
train:58:311,train,58,B8,0,6.53920154170429,,3321.0,0.0,,0.0
train:58:312,train,58,B4,0,9.000686974069104,,3365.0,0.0,,0.0
train:58:313,train,58,B4,0,5.761573660440501,,2641.0,0.0,,0.0
train:58:314,train,58,B4,0,8.151759672652602,,2218.0,0.0,,0.0
