event_id,split,source_run,stave,is_overlap,true_t1_sample,true_t2_sample,true_amp1_adc,true_amp2_adc,true_sep_sample,true_ratio,pid_label,pid_truth_definition,pid_name,g4_entry,g4_primary_pdg,g4_primary_ekin_mev,g4_total_edep_mev,g4_dominant_edep_mev,g4_first_time_ns,g4_energy_weighted_time_ns,g4_n_sci_hits,g4_n_bstack_layers,g4_truth_stave,true_energy_proxy_adc,true_energy_mev,dedx_proxy,depth_index,shape_area_over_amp,truth_saturation_label,truth_pedestal_adc,truth_pileup_label
train:50:15,train,50,B8,1,4.902727237314709,10.902727237314709,6923.266455948654,6923.266455948654,6.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,22078,2212,127.67543551789021,55.38613164758923,25.912318181304485,7.868313015034695,8.258376145231658,3,3,B6,13846.532911897308,55.38613164758923,18.462043882529745,3.0,9.343262763174664,0,9.366215523529608,1
train:50:16,train,50,B4,1,4.841039710065143,6.341039710065143,10787.0,2696.75,1.5,0.25,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,22026,2212,144.20952221403897,103.68255594755031,39.824796692257536,7.3540963655760745,11.888645446905747,5,4,B2,16000.0,103.68255594755031,25.920638986887578,1.0,9.222746401790236,1,-448.71911643019496,1
train:50:17,train,50,B2,1,4.673855297576418,10.673855297576418,12800.0,3200.0,6.0,0.25,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,28522,2212,84.77289880520513,67.25747675296586,41.88063096490639,9.625202886732525,10.840643407936355,5,1,B2,16000.0,67.25747675296586,67.25747675296586,0.0,9.09502028220831,1,-1359.5165374292092,1
train:50:18,train,50,B2,1,8.69708982379647,10.19708982379647,11898.243302586028,2974.560825646507,1.5,0.25,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,11248,2212,139.20619330250042,59.49121651293014,23.724182960394828,7.518181209680464,7.9280461693361515,4,3,B6,14872.804128232534,59.49121651293014,19.830405504310047,0.0,10.399061191847528,1,-3983.853700645517,1
train:50:19,train,50,B8,1,4.309142234041912,6.309142234041912,10666.666666666666,5333.333333333333,2.0,0.5,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,2924,2212,64.85140977013936,109.04867572294845,61.300268639827834,10.644444989314959,11.467745318403495,3,2,B4,16000.0,109.04867572294845,54.52433786147422,3.0,10.387733841766934,0,-33.98292968092207,1
train:50:20,train,50,B6,1,4.829609838687088,10.829609838687087,7457.3373234225155,5593.002992566887,6.0,0.75,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,25681,2212,142.06955796212821,52.20136126395761,23.616062115509905,7.368288332513072,7.733079289261752,3,3,B6,13050.340315989402,52.20136126395761,17.400453754652535,2.0,10.989915531866723,0,-803.7004273597499,1
train:50:21,train,50,B6,1,5.182521741606007,9.182521741606006,8000.000000000001,8000.000000000001,4.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,14744,2212,104.181568741134,100.12273544952082,43.779741007395096,8.762085449792878,10.479508816016061,3,2,B4,16000.0,100.12273544952082,50.06136772476041,2.0,8.353585469692703,1,-100.11272477152202,1
train:50:22,train,50,B4,1,4.90101890974593,7.90101890974593,11632.25,2908.0625,3.0,0.25,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,15032,2212,106.52333103575559,84.04344933068954,23.201885814995784,8.539827228365914,10.963499953407487,8,2,B4,16000.0,84.04344933068954,42.02172466534477,1.0,10.637419042490535,1,-1124.9286848915704,1
train:50:23,train,50,B8,1,5.603329655692463,10.603329655692463,8463.462229266643,6347.596671949983,5.0,0.75,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,23833,2212,60.21453740974938,59.2442356048665,22.41028899418928,10.44013460165677,10.82587195469352,10,3,B2,14811.058901216626,59.2442356048665,19.7480785349555,3.0,9.04715163237807,0,-73.9312879531216,1
train:50:24,train,50,B2,1,4.760628099149273,10.760628099149272,9142.857142857143,6857.142857142857,6.0,0.75,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,20083,2212,63.21908213419092,66.63395418294095,43.221507673793205,10.474563345164075,10.74917566535468,2,2,B4,16000.0,66.63395418294095,33.31697709147048,0.0,9.62435193700788,1,-574.996576581263,1
train:50:25,train,50,B2,1,5.342251735985455,11.342251735985455,9142.857142857143,6857.142857142857,6.0,0.75,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,513,2212,150.22645940007752,83.71510683334091,37.019611511267044,7.196236957472741,7.816412250521447,4,4,B8,16000.0,83.71510683334091,20.928776708335228,0.0,9.338105444497083,0,16.440065686046456,1
train:50:26,train,50,B8,1,7.500761433823715,8.250761433823715,8000.0,8000.0,0.75,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,8178,2212,64.66896366557386,74.18550751067869,50.10778739745281,10.68945740516035,10.982293810341726,3,2,B4,16000.0,74.18550751067869,37.092753755339345,3.0,7.855699002146978,1,45.53180790708486,1
train:50:27,train,50,B6,1,10.55574645026925,11.05574645026925,8000.0,8000.0,0.5,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,7675,2212,158.53129553797416,65.66577839252733,24.017923356535153,7.096553187176384,7.647291232172871,4,4,B8,16000.0,65.66577839252733,16.416444598131832,2.0,5.7998547419166,1,-41.71231764461419,1
train:50:28,train,50,B4,1,4.750443193634566,9.750443193634567,12615.75,3153.9375,5.0,0.25,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,444,2212,86.5466071739783,81.5041576005907,45.65745764538895,9.510563103619546,10.719085481350904,2,1,B2,16000.0,81.5041576005907,81.5041576005907,1.0,9.33396020189743,1,-200.25864155005493,1
train:50:29,train,50,B8,1,8.252522476876333,8.752522476876333,8263.555252452128,6197.666439339096,0.5,0.75,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,26044,2212,166.87932895495794,57.844886767164894,13.675108244185976,6.984401130244401,7.510580899323265,8,4,B6,14461.221691791223,57.844886767164894,14.461221691791224,3.0,7.153964270746908,1,27.672604174369805,1
train:50:30,train,50,B6,1,8.162782808216322,11.162782808216322,12800.0,3200.0,3.0,0.25,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,22390,2212,150.3764246673293,101.83744963141078,46.7758654208658,7.220130716416251,7.43144743852758,6,2,B4,16000.0,101.83744963141078,50.91872481570539,2.0,7.720414475385919,1,38.626658483269495,1
train:50:31,train,50,B8,1,7.702398418340295,9.702398418340294,8135.2842532855175,6101.463189964138,2.0,0.75,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,6385,2212,165.73172875861138,56.94698977299862,19.249414472611193,7.000530925221253,7.479896454351536,4,4,B8,14236.747443249655,56.94698977299862,14.236747443249655,3.0,8.426791666000327,0,-453.48908198403024,1
train:50:32,train,50,B4,1,8.28486850035697,9.78486850035697,10255.692773428658,5127.846386714329,1.5,0.5,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,4403,2212,58.95516516675115,61.53415664057195,39.06102663523166,10.446616393552162,10.711801526289026,2,2,B4,15383.539160142987,61.53415664057195,30.767078320285975,1.0,9.177016866392453,1,-1606.0007997271491,1
train:50:33,train,50,B6,1,7.645555422394092,10.645555422394093,8000.0,8000.0,3.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,19864,2212,83.65477707347917,88.37875457479592,45.34534863693184,9.837340809386331,10.65474427646882,2,1,B2,16000.0,88.37875457479592,88.37875457479592,2.0,7.031371496577656,1,-110.94978602011221,1
train:50:34,train,50,B2,0,4.695404958456239,,12840.950882865754,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,28889,2212,132.40067660921093,51.36380353146302,22.49941904073579,7.689435542676909,8.04883077651694,3,3,B6,12840.950882865754,51.36380353146302,17.121267843821006,0.0,8.845667873781675,0,-124.1753954268063,0
train:50:35,train,50,B2,0,9.274919576473879,,5088.3939202949105,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,19433,2212,108.68055505201023,20.353575681179642,10.78038200736156,13.07333400261223,13.111463641548063,3,1,B2,5088.3939202949105,20.353575681179642,20.353575681179642,0.0,10.274015443496744,0,-4432.190059179255,0
train:50:36,train,50,B4,0,10.988890617337935,,7969.5,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,10983,2212,160.29516489323225,54.82414254746064,18.413033485040938,7.02511467003525,7.5038455271426825,4,4,B8,13706.03563686516,54.82414254746064,13.70603563686516,1.0,0.4085322782737605,0,-43.25628554280884,0
train:50:37,train,50,B6,0,8.46532580965258,,13396.25,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,29030,2212,166.67110084220744,55.57195402706168,17.666034316735175,7.037494439630999,7.50975143862877,4,4,B8,13892.98850676542,55.57195402706168,13.89298850676542,2.0,6.4256594858521465,1,-88.24952998413217,0
train:50:38,train,50,B6,0,9.062225130399462,,11011.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,4177,2212,105.1327716029007,100.6594213352955,45.02238207921342,8.660779109529756,10.374984162349792,3,2,B4,16000.0,100.6594213352955,50.32971066764775,2.0,6.179567528767056,0,-27.916609531617326,0
train:50:39,train,50,B4,0,8.955026681710004,,11683.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,11299,2212,106.19791200515806,99.70959360086621,43.98411195978284,8.706016194759728,10.464537722080006,3,2,B4,16000.0,99.70959360086621,49.85479680043311,1.0,6.423115123494003,0,29.384602344431798,0
train:50:40,train,50,B4,0,4.8675277331932225,,9936.5,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,20223,2212,152.2107848491061,91.4501061105715,47.64332806657097,7.138977276694799,7.78708106443138,4,4,B8,16000.0,91.4501061105715,22.862526527642874,1.0,8.656013886358103,0,107.4183515308224,0
train:50:41,train,50,B8,0,4.270321588121301,,11681.25,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,1925,2212,108.99444818070258,53.290656213963075,39.93908920076208,8.450465744616535,11.841568205748892,2,1,B2,13322.66405349077,53.290656213963075,53.290656213963075,3.0,8.888525624499,0,8.181162857200661,0
train:50:42,train,50,B4,0,9.94282277170186,,16000.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,12912,2212,70.7364899536655,76.02386560936081,43.61291483889863,10.8424884858658,10.87687473154058,2,1,B2,16000.0,76.02386560936081,76.02386560936081,1.0,7.814019686365525,1,-1322.5767436357594,0
train:50:43,train,50,B8,0,7.2481792084293675,,12692.75,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,25331,2212,105.47758438089241,101.79924612420301,46.24499509169375,8.688426500019121,10.329807677810784,3,2,B4,16000.0,101.79924612420301,50.899623062101504,3.0,7.580527294265616,1,-55.17800438734365,0
train:50:44,train,50,B4,0,9.141356359645807,,16000.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,1976,2212,107.52836123247125,110.50984125802178,40.87823579169121,8.641422923375444,10.36823982300497,5,2,B4,16000.0,110.50984125802178,55.25492062901089,1.0,7.279923880413744,1,-170.47355463578526,0
train:50:45,train,50,B6,0,6.67582671788518,,11109.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,11621,2212,62.21714986300141,66.33160863591932,26.200931913271916,10.566213512569059,10.847164739079574,6,2,B4,16000.0,66.33160863591932,33.16580431795966,2.0,7.2775935555463995,0,-20.10047014673137,0
train:50:46,train,50,B8,0,10.607857830912138,,12692.75,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,21149,2212,63.528653460786884,70.80199710584974,47.32134427961769,10.552368498202965,10.83694678106679,2,2,B4,16000.0,70.80199710584974,35.40099855292487,3.0,5.829195495621191,0,1.0368166843866247,0
train:50:47,train,50,B6,0,11.042274465699567,,6378.75,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,16158,2212,133.66793144077542,65.98295753619604,21.751465145292336,7.657429848894102,8.197993357298312,4,4,B6,16000.0,65.98295753619604,16.49573938404901,2.0,4.926299400391957,0,-17.112351545069693,0
train:50:48,train,50,B4,0,8.979056587453865,,10413.71761658146,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,21983,2212,84.47850094024147,41.65487046632584,41.65487046632584,11.525672796233145,11.525672796233145,1,1,B2,10413.71761658146,41.65487046632584,41.65487046632584,1.0,8.94095046893464,1,-1451.8532715731073,0
train:50:49,train,50,B6,0,4.563745335269229,,2839.102787289643,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,6204,2212,169.53975929696185,11.356411149158571,11.356411149158571,7.019196916005405,7.019196916005405,1,1,B2,2839.102787289643,11.356411149158571,11.356411149158571,2.0,8.504079189015583,0,-17.38646096400535,0
train:50:50,train,50,B4,0,9.179496252760995,,15315.870362071593,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,5986,2212,74.75312330862728,61.26348144828637,33.842313631422435,10.056307175375961,10.596639726292874,3,1,B2,15315.870362071593,61.26348144828637,61.26348144828637,1.0,6.919367584868434,1,-198.44864775158266,0
train:50:51,train,50,B8,0,6.563373974386024,,5446.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,16382,2212,96.10774472490311,120.53480544352777,60.32734618177374,8.867180980669652,10.664187624197758,3,2,B2,16000.0,120.53480544352777,60.26740272176389,3.0,5.788429756438483,0,38.89623267219063,0
train:50:52,train,50,B4,0,11.243855015166643,,8478.75,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,376,2212,141.69166088682712,52.557074429154625,23.688801565151614,7.428675618706066,7.7963733231631025,3,3,B6,13139.268607288655,52.557074429154625,17.519024809718207,1.0,4.335890073814249,0,-58.67173761406298,0
train:50:53,train,50,B8,0,10.15174038685195,,5353.25,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,12747,2212,57.2908778928262,61.15828135694314,38.824116549021184,10.390312999896206,10.655029902318752,2,2,B4,15289.570339235786,61.15828135694314,30.57914067847157,3.0,4.7658323687513455,0,50.139615000720305,0
train:50:54,train,50,B6,0,9.463914960090623,,10823.43252355792,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,9264,2212,112.65246952426365,43.29373009423168,43.29373009423168,13.279412481047295,13.279412481047295,1,1,B2,10823.43252355792,43.29373009423168,43.29373009423168,2.0,6.413958852300455,0,-138.80982415777495,0
train:50:55,train,50,B8,0,6.036847900023291,,5355.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,27858,2212,65.57104053310266,82.9299969422378,57.44292528284328,10.605641627338622,10.916361396467737,3,2,B4,16000.0,82.9299969422378,41.4649984711189,3.0,5.90924093667077,0,-18.63571195918542,0
train:50:56,train,50,B4,0,5.978912210775556,,14044.089541437164,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,29887,2212,104.5257205366141,56.17635816574867,36.959560506622445,8.641474533329896,11.318895513505186,3,1,B2,14044.089541437166,56.17635816574867,56.17635816574867,1.0,8.5065266490374,0,38.403721427619736,0
train:50:57,train,50,B4,0,7.3960225866184155,,9427.25,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,5742,2212,133.24638652549183,54.45211309700626,22.89705250329402,7.635674483662432,8.030099850337837,4,4,B6,13613.028274251565,54.45211309700626,13.613028274251565,1.0,5.688049082864773,0,-24.572937582715753,0
train:50:58,train,50,B2,0,9.29221296900872,,13807.783997361423,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,17918,2212,167.64740891561434,55.23113598944569,17.31466322861426,7.0015138722871,7.46577113638625,4,4,B8,13807.783997361423,55.23113598944569,13.807783997361422,0.0,10.606133075411673,1,-4343.303741850398,0
train:50:59,train,50,B2,0,11.024601337942558,,10733.105440083471,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,10965,2212,112.71814798219444,42.93242176033388,42.93242176033388,13.30885344046662,13.30885344046662,1,1,B2,10733.105440083471,42.93242176033388,42.93242176033388,0.0,5.677318148846399,1,-467.7712460080634,0
train:50:60,train,50,B2,0,11.435744584146693,,9831.39200727474,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,21677,2212,107.31132078402139,39.32556802909896,39.32556802909896,13.028347327864491,13.028347327864491,1,1,B2,9831.39200727474,39.32556802909896,39.32556802909896,0.0,5.59062320867203,0,-565.7488712526952,0
train:50:61,train,50,B8,0,8.064998744628046,,12377.75,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,6341,2212,133.1692539497392,60.15593150256437,22.16909939697377,7.64563224137056,8.137674259912506,4,4,B6,15038.982875641093,60.15593150256437,15.038982875641093,3.0,7.154989061131075,0,-8.202379568854727,0
train:50:62,train,50,B6,0,7.324458229361849,,8531.25,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,15224,2212,67.88074219569148,52.66316901115368,28.317321529497008,10.720108430932129,10.771335219665154,2,1,B2,13165.792252788418,52.66316901115368,52.66316901115368,2.0,6.042886476811021,0,-50.43962654771529,0
train:50:63,train,50,B6,0,8.586972030791301,,11126.5,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,5949,2212,148.78868100767235,77.49434761934491,30.411420103124154,7.222467938203162,7.821887079623577,4,4,B8,16000.0,77.49434761934491,19.373586904836227,2.0,7.103698918343906,0,32.2855607882186,0
train:50:64,train,50,B4,0,4.221320159119883,,8478.75,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,13244,2212,96.2166292277868,115.6005946765714,57.152593961276494,8.940509349778772,10.799465114885097,3,2,B2,16000.0,115.6005946765714,57.8002973382857,1.0,7.897339673652941,1,-1807.3014449662537,0
train:50:65,train,50,B4,0,6.288152279713015,,11086.25,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,5139,2212,138.10707462002966,76.20235656218779,28.32516497926841,7.494106268582878,8.097526176008536,4,4,B8,16000.0,76.20235656218779,19.050589140546947,1.0,7.507917812284562,0,-179.36323038012569,0
train:50:66,train,50,B2,0,9.40232657153279,,13025.25,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,1252,2212,103.82368177844623,99.13583909560485,43.47960635358496,8.616475057203143,10.249516288262301,5,2,B4,16000.0,99.13583909560485,49.567919547802425,0.0,9.220282991579944,1,-1947.9944967334905,0
train:50:67,train,50,B6,0,4.0756812113157865,,10276.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,12491,2212,66.22618209251388,73.28454252769846,50.26412584365574,10.650317008891031,10.944586563435788,2,2,B4,16000.0,73.28454252769846,36.64227126384923,2.0,8.068474578637419,0,29.874046136540464,0
train:51:68,train,51,B4,1,6.606372174698603,7.606372174698603,8923.73606733868,4461.86803366934,1.0,0.5,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,26737,2212,137.17728873526963,53.542416404032075,24.101081831950946,7.562452626094831,7.93963845947391,4,3,B6,13385.604101008019,53.542416404032075,17.847472134677357,1.0,9.830552988677336,1,-1333.6111713673486,1
train:51:69,train,51,B8,1,4.677582702834664,10.677582702834664,3859.9233479806867,3859.9233479806867,6.0,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,20404,2212,54.89879847060039,30.879386783845497,21.462007851559406,10.37320917283905,10.43049690073721,3,1,B2,7719.846695961374,30.879386783845497,30.879386783845497,3.0,8.52388583860223,0,36.038491274667976,1
train:51:70,train,51,B8,1,4.793196370390142,8.793196370390142,8000.000000000001,8000.000000000001,4.0,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,18295,2212,146.41991663588414,105.07597886126473,35.68760566141944,7.325513144752318,11.754862710243692,5,4,B2,16000.0,105.07597886126473,26.268994715316182,3.0,9.01354361552247,1,41.16243314810154,1
train:51:71,train,51,B4,1,5.4296144515027205,6.1796144515027205,3310.0209824906533,3310.0209824906533,0.75,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,8472,2212,154.5511476976835,26.48016785992523,13.830996174329298,7.12217893052769,7.290071274626097,3,3,B4,6620.0419649813075,26.48016785992523,8.826722619975078,1.0,9.25157411430904,0,-2.101781104137359,1
train:51:72,train,51,B2,1,8.948728437024666,10.948728437024666,9142.857142857143,6857.142857142857,2.0,0.75,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,20244,2212,107.81385514564579,73.01736315062121,37.40347370791883,8.362231467168368,10.781238960691244,3,2,B2,16000.0,73.01736315062121,36.508681575310604,0.0,7.71716081032366,1,-1011.5787064044085,1
