coverage,risk,method,rate_mhz
0.24965763195435092,0.0,trad,0.5
0.2546504992867332,0.0,trad,0.5
0.2596433666191155,0.0,trad,0.5
0.2646362339514979,0.0,trad,0.5
0.2696291012838802,0.0,trad,0.5
0.2746219686162625,0.0,trad,0.5
0.2796148359486448,0.0,trad,0.5
0.2846077032810271,0.0,trad,0.5
0.28960057061340944,0.0,trad,0.5
0.29459343794579174,0.0,trad,0.5
0.29958630527817404,0.0,trad,0.5
0.30457917261055634,0.0,trad,0.5
0.30957203994293864,0.0,trad,0.5
0.314564907275321,0.0,trad,0.5
0.3195577746077033,0.0,trad,0.5
0.3245506419400856,0.0,trad,0.5
0.3295435092724679,0.0,trad,0.5
0.3345363766048502,0.0,trad,0.5
0.33952924393723255,0.0,trad,0.5
0.34452211126961485,0.0,trad,0.5
0.34951497860199715,0.0,trad,0.5
0.35450784593437945,0.0,trad,0.5
0.35950071326676175,0.0,trad,0.5
0.3644935805991441,0.0,trad,0.5
0.3694864479315264,0.0,trad,0.5
0.3744793152639087,0.0,trad,0.5
0.379472182596291,0.0,trad,0.5
0.3844650499286733,0.0,trad,0.5
0.3894579172610556,0.0,trad,0.5
0.39445078459343796,0.0,trad,0.5
0.39944365192582026,0.0,trad,0.5
0.40443651925820256,0.0,trad,0.5
0.40942938659058487,0.0,trad,0.5
0.41442225392296717,0.0,trad,0.5
0.4194151212553495,0.0,trad,0.5
0.4244079885877318,0.0,trad,0.5
0.4294008559201141,0.0,trad,0.5
0.4343937232524964,0.0,trad,0.5
0.4393865905848787,0.0,trad,0.5
0.4443794579172611,0.0,trad,0.5
0.4493723252496434,0.0,trad,0.5
0.4543651925820257,0.0,trad,0.5
0.459358059914408,0.0,trad,0.5
0.4643509272467903,0.0,trad,0.5
0.46934379457917264,0.0,trad,0.5
0.47433666191155494,0.0,trad,0.5
0.47932952924393724,0.0,trad,0.5
0.48432239657631954,0.0,trad,0.5
0.48931526390870184,0.0,trad,0.5
0.4943081312410842,0.0,trad,0.5
0.4993009985734665,0.0,trad,0.5
0.5042938659058488,0.0,trad,0.5
0.5092867332382311,0.0,trad,0.5
0.5142796005706134,0.0,trad,0.5
0.5192724679029957,0.0,trad,0.5
0.524265335235378,0.0,trad,0.5
0.5292582025677603,0.0,trad,0.5
0.5342510699001427,0.0,trad,0.5
0.539243937232525,0.0,trad,0.5
0.5442368045649073,0.0,trad,0.5
0.5492296718972896,0.0,trad,0.5
0.5542225392296719,0.0,trad,0.5
0.5592154065620543,0.0,trad,0.5
0.5642082738944365,0.0,trad,0.5
0.5692011412268189,0.0,trad,0.5
0.5741940085592011,0.0,trad,0.5
0.5791868758915835,0.0,trad,0.5
0.5841797432239657,0.0,trad,0.5
0.5891726105563481,0.0,trad,0.5
0.5941654778887304,0.0,trad,0.5
0.5991583452211127,0.0,trad,0.5
0.604151212553495,0.0,trad,0.5
0.6091440798858773,0.0,trad,0.5
0.6141369472182596,0.0,trad,0.5
0.619129814550642,0.0,trad,0.5
0.6241226818830242,0.0,trad,0.5
0.6291155492154066,0.0,trad,0.5
0.6341084165477888,0.0,trad,0.5
0.6391012838801712,0.0,trad,0.5
0.6440941512125535,0.0,trad,0.5
0.6490870185449358,0.0,trad,0.5
0.6540798858773181,0.0,trad,0.5
0.6590727532097004,0.0,trad,0.5
0.6640656205420827,0.0,trad,0.5
0.6690584878744651,0.0,trad,0.5
0.6740513552068473,0.0,trad,0.5
0.6790442225392297,0.0,trad,0.5
0.6840370898716119,0.0,trad,0.5
0.6890299572039943,0.0,trad,0.5
0.6940228245363766,0.0,trad,0.5
0.6990156918687589,0.0,trad,0.5
0.7040085592011412,0.0,trad,0.5
0.7090014265335235,0.0,trad,0.5
0.7139942938659058,0.0,trad,0.5
0.7189871611982882,0.0,trad,0.5
0.7239800285306704,0.0,trad,0.5
0.7289728958630528,0.0,trad,0.5
0.733965763195435,0.0,trad,0.5
0.7389586305278174,0.0,trad,0.5
0.7439514978601998,0.0,trad,0.5
0.748944365192582,0.0,trad,0.5
0.7539372325249644,0.0,trad,0.5
0.7589300998573466,0.0,trad,0.5
0.763922967189729,0.0,trad,0.5
0.7689158345221113,0.0,trad,0.5
0.7739087018544936,0.0,trad,0.5
0.7789015691868759,0.0,trad,0.5
0.7838944365192582,0.0,trad,0.5
0.7888873038516405,0.0,trad,0.5
0.7938801711840229,0.0,trad,0.5
0.7988730385164051,0.0,trad,0.5
0.8038659058487875,0.0,trad,0.5
0.8088587731811697,0.0,trad,0.5
0.8138516405135521,0.0,trad,0.5
0.8188445078459344,0.0,trad,0.5
0.8238373751783167,0.0,trad,0.5
0.828830242510699,0.0,trad,0.5
0.8338231098430813,1.7108347162580624e-05,trad,0.5
0.8388159771754636,1.7006513494668457e-05,trad,0.5
0.843808844507846,1.690588493854711e-05,trad,0.5
0.8488017118402282,1.680644022789533e-05,trad,0.5
0.8537945791726106,3.341631718768275e-05,trad,0.5
0.8587874465049928,3.322203950100497e-05,trad,0.5
0.8637803138373752,3.3030007762051825e-05,trad,0.5
0.8687731811697574,4.926027487233379e-05,trad,0.5
0.8737660485021398,8.16313203049746e-05,trad,0.5
0.8787589158345221,9.74010162172692e-05,trad,0.5
0.8837517831669044,0.00011299252635147132,trad,0.5
0.8887446504992867,0.00016051106723808607,trad,0.5
0.893737517831669,0.0002553829946848414,trad,0.5
0.8987303851640513,0.00031745527848764306,trad,0.5
0.9037232524964337,0.0003472715505674733,trad,0.5
0.908716119828816,0.0003453634950785702,trad,0.5
0.9137089871611983,0.00040592652729855896,trad,0.5
0.9187018544935805,0.00045030356671480257,trad,0.5
0.9236947218259629,0.0006331948541335269,trad,0.5
0.9286875891583453,0.0006912336216033548,trad,0.5
0.9336804564907275,0.0007792088738139982,trad,0.5
0.9386733238231099,0.0009726295952949043,trad,0.5
0.9436661911554921,0.0011337697086967694,trad,0.5
0.9486590584878745,0.0012481015323077848,trad,0.5
0.9536519258202568,0.0013911534606812165,trad,0.5
0.9586447931526391,0.006398714304846654,trad,0.5
0.9636376604850214,0.0115468312830306,trad,0.5
0.9686305278174037,0.01664187567193414,trad,0.5
0.973623395149786,0.021684663960967604,trad,0.5
0.9786162624821684,0.026675995976735034,trad,0.5
0.9836091298145506,0.031616655305941904,trad,0.5
0.988601997146933,0.03650740970548765,trad,0.5
0.9935948644793152,0.04134901150019382,trad,0.5
0.9985877318116976,0.046142197968600446,trad,0.5
1.4265335235378031e-05,0.0,ml,0.5
0.005007132667617689,0.0,ml,0.5
0.01,0.0,ml,0.5
0.014992867332382311,0.0,ml,0.5
0.019985734664764623,0.0,ml,0.5
0.024978601997146934,0.0,ml,0.5
0.029971469329529245,0.0,ml,0.5
0.03496433666191155,0.0,ml,0.5
0.039957203994293866,0.0,ml,0.5
0.04495007132667618,0.0,ml,0.5
0.04994293865905849,0.0,ml,0.5
0.0549358059914408,0.0,ml,0.5
0.05992867332382311,0.0,ml,0.5
0.06492154065620542,0.0,ml,0.5
0.06991440798858774,0.0,ml,0.5
0.07490727532097004,0.0,ml,0.5
0.07990014265335235,0.0,ml,0.5
0.08489300998573467,0.0,ml,0.5
0.08988587731811698,0.0,ml,0.5
0.09487874465049928,0.0,ml,0.5
0.0998716119828816,0.0,ml,0.5
0.10486447931526391,0.0,ml,0.5
0.10985734664764622,0.0,ml,0.5
0.11485021398002854,0.0,ml,0.5
0.11984308131241084,0.0,ml,0.5
0.12483594864479315,0.0,ml,0.5
0.12982881597717547,0.0,ml,0.5
0.13482168330955777,0.0,ml,0.5
0.1398145506419401,0.0,ml,0.5
0.1448074179743224,0.0,ml,0.5
0.1498002853067047,0.0,ml,0.5
0.15479315263908702,0.0,ml,0.5
0.15978601997146932,0.0,ml,0.5
0.16477888730385165,0.0,ml,0.5
0.16977175463623395,0.0,ml,0.5
0.17476462196861625,0.0,ml,0.5
0.17975748930099858,0.0,ml,0.5
0.18475035663338088,0.0,ml,0.5
0.1897432239657632,0.0,ml,0.5
0.1947360912981455,0.0,ml,0.5
0.1997289586305278,0.0,ml,0.5
0.20472182596291014,0.0,ml,0.5
0.20971469329529244,0.0,ml,0.5
0.21470756062767474,0.0,ml,0.5
0.21970042796005707,0.0,ml,0.5
0.22469329529243937,0.0,ml,0.5
0.2296861626248217,0.0,ml,0.5
0.234679029957204,0.0,ml,0.5
0.2396718972895863,0.0,ml,0.5
0.24466476462196862,0.0,ml,0.5
0.24965763195435092,0.0,ml,0.5
0.2546504992867332,0.0,ml,0.5
0.2596433666191155,0.0,ml,0.5
0.2646362339514979,0.0,ml,0.5
0.2696291012838802,0.0,ml,0.5
0.2746219686162625,0.0,ml,0.5
0.2796148359486448,0.0,ml,0.5
0.2846077032810271,0.0,ml,0.5
0.28960057061340944,0.0,ml,0.5
0.29459343794579174,0.0,ml,0.5
0.29958630527817404,0.0,ml,0.5
0.30457917261055634,0.0,ml,0.5
0.30957203994293864,0.0,ml,0.5
0.314564907275321,0.0,ml,0.5
0.3195577746077033,0.0,ml,0.5
0.3245506419400856,0.0,ml,0.5
0.3295435092724679,0.0,ml,0.5
0.3345363766048502,0.0,ml,0.5
0.33952924393723255,0.0,ml,0.5
0.34452211126961485,0.0,ml,0.5
0.34951497860199715,0.0,ml,0.5
0.35450784593437945,0.0,ml,0.5
0.35950071326676175,0.0,ml,0.5
0.3644935805991441,0.0,ml,0.5
0.3694864479315264,0.0,ml,0.5
0.3744793152639087,0.0,ml,0.5
0.379472182596291,0.0,ml,0.5
0.3844650499286733,0.0,ml,0.5
0.3894579172610556,0.0,ml,0.5
0.39445078459343796,0.0,ml,0.5
0.39944365192582026,0.0,ml,0.5
0.40443651925820256,0.0,ml,0.5
0.40942938659058487,0.0,ml,0.5
0.41442225392296717,0.0,ml,0.5
0.4194151212553495,0.0,ml,0.5
0.4244079885877318,0.0,ml,0.5
0.4294008559201141,0.0,ml,0.5
0.4343937232524964,0.0,ml,0.5
0.4393865905848787,0.0,ml,0.5
0.4443794579172611,0.0,ml,0.5
0.4493723252496434,0.0,ml,0.5
0.4543651925820257,0.0,ml,0.5
0.459358059914408,0.0,ml,0.5
0.4643509272467903,0.0,ml,0.5
0.46934379457917264,0.0,ml,0.5
0.47433666191155494,0.0,ml,0.5
0.47932952924393724,0.0,ml,0.5
0.48432239657631954,0.0,ml,0.5
0.48931526390870184,0.0,ml,0.5
0.4943081312410842,0.0,ml,0.5
0.4993009985734665,0.0,ml,0.5
0.5042938659058488,0.0,ml,0.5
0.5092867332382311,0.0,ml,0.5
0.5142796005706134,0.0,ml,0.5
0.5192724679029957,0.0,ml,0.5
0.524265335235378,0.0,ml,0.5
0.5292582025677603,0.0,ml,0.5
0.5342510699001427,0.0,ml,0.5
0.539243937232525,0.0,ml,0.5
0.5442368045649073,0.0,ml,0.5
0.5492296718972896,0.0,ml,0.5
0.5542225392296719,0.0,ml,0.5
0.5592154065620543,0.0,ml,0.5
0.5642082738944365,0.0,ml,0.5
0.5692011412268189,0.0,ml,0.5
0.5741940085592011,0.0,ml,0.5
0.5791868758915835,0.0,ml,0.5
0.5841797432239657,0.0,ml,0.5
0.5891726105563481,0.0,ml,0.5
0.5941654778887304,0.0,ml,0.5
0.5991583452211127,0.0,ml,0.5
0.604151212553495,0.0,ml,0.5
0.6091440798858773,0.0,ml,0.5
0.6141369472182596,0.0,ml,0.5
0.619129814550642,2.304094375705629e-05,ml,0.5
0.6241226818830242,2.2856620420104685e-05,ml,0.5
0.6291155492154066,2.2675222784063853e-05,ml,0.5
0.6341084165477888,2.249668173944343e-05,ml,0.5
0.6391012838801712,4.464186067275284e-05,ml,0.5
0.6440941512125535,4.429580740182942e-05,ml,0.5
0.6490870185449358,4.3955077910375595e-05,ml,0.5
0.6540798858773181,4.3619550282436585e-05,ml,0.5
0.6590727532097004,4.328910629640051e-05,ml,0.5
0.6640656205420827,4.29636312861163e-05,ml,0.5
0.6690584878744651,4.26430140082301e-05,ml,0.5
0.6740513552068473,4.232714651541766e-05,ml,0.5
0.6790442225392297,4.201592403520934e-05,ml,0.5
0.6840370898716119,4.170924485412192e-05,ml,0.5
0.6890299572039943,4.1407010206828016e-05,ml,0.5
0.6940228245363766,4.1109124170109554e-05,ml,0.5
0.6990156918687589,4.081549356135589e-05,ml,0.5
0.7040085592011412,4.052602784138113e-05,ml,0.5
0.7090014265335235,4.024063902134766e-05,ml,0.5
0.7139942938659058,3.995924157359493e-05,ml,0.5
0.7189871611982882,5.952262851927541e-05,ml,0.5
0.7239800285306704,5.9112135721463615e-05,ml,0.5
0.7289728958630528,7.827635467016301e-05,ml,0.5
0.733965763195435,7.774387281102408e-05,ml,0.5
0.7389586305278174,7.721858651377386e-05,ml,0.5
0.7439514978601998,9.587543863013173e-05,ml,0.5
0.748944365192582,9.523628121369116e-05,ml,0.5
0.7539372325249644,9.460558929821574e-05,ml,0.5
0.7589300998573466,9.398319580459014e-05,ml,0.5
0.763922967189729,9.336893802169893e-05,ml,0.5
0.7689158345221113,9.276265746461105e-05,ml,0.5
0.7739087018544936,9.216419973825367e-05,ml,0.5
0.7789015691868759,9.157341440632955e-05,ml,0.5
0.7838944365192582,0.00010918818583829229,ml,0.5
0.7888873038516405,0.00010849713386738033,ml,0.5
0.7938801711840229,0.00010781477421789366,ml,0.5
0.7988730385164051,0.00010714094391171586,ml,0.5
0.8038659058487875,0.00010647548401980443,ml,0.5
0.8088587731811697,0.00012345461279342516,ml,0.5
0.8138516405135521,0.0001402254123503532,ml,0.5
0.8188445078459344,0.00013937039424400272,ml,0.5
0.8238373751783167,0.00015584145729078284,ml,0.5
0.828830242510699,0.00015490266948933753,ml,0.5
0.8338231098430813,0.0001539751244632256,ml,0.5
0.8388159771754636,0.00015305862145201612,ml,0.5
0.843808844507846,0.00015215296444692398,ml,0.5
0.8488017118402282,0.0001680644022789533,ml,0.5
0.8537945791726106,0.0001837897445322551,ml,0.5
0.8587874465049928,0.0001993322370060298,ml,0.5
0.8637803138373752,0.00019818004657231095,ml,0.5
0.8687731811697574,0.00019704109948933516,ml,0.5
0.8737660485021398,0.00019591516873193908,ml,0.5
0.8787589158345221,0.0001948020324345384,ml,0.5
0.8837517831669044,0.0001937014737453794,ml,0.5
0.8887446504992867,0.0002086643874095119,ml,0.5
0.893737517831669,0.00020749868318143365,ml,0.5
0.8987303851640513,0.00022221869494135014,ml,0.5
0.9037232524964337,0.0002367760572050954,ml,0.5
0.908716119828816,0.0002511734509662329,ml,0.5
0.9137089871611983,0.00024980093987603627,ml,0.5
0.9187018544935805,0.00026397105635005667,ml,0.5
0.9236947218259629,0.00029343176167163443,ml,0.5
0.9286875891583453,0.00029185419578808315,ml,0.5
0.9336804564907275,0.0003208507127469405,ml,0.5
0.9386733238231099,0.0003343414233826234,ml,0.5
0.9436661911554921,0.000347689377333676,ml,0.5
0.9486590584878745,0.0004360836679147682,ml,0.5
0.9536519258202568,0.0004487591808649085,ml,0.5
0.9586447931526391,0.0005357063138941385,ml,0.5
0.9636376604850214,0.0006513597134017262,ml,0.5
0.9686305278174037,0.0007069115329671139,ml,0.5
0.973623395149786,0.0008058489985494718,ml,0.5
0.9786162624821684,0.0010058162417457472,ml,0.5
0.9836091298145506,0.0012182564429812476,ml,0.5
0.988601997146933,0.001991313256662963,ml,0.5
0.9935948644793152,0.004292831402277067,ml,0.5
0.9985877318116976,0.009214154083513093,ml,0.5
1.4250292130988685e-05,0.0,trad,1.5
0.005001852537977029,0.0,trad,1.5
0.009989454783823069,0.0,trad,1.5
0.014977057029669108,0.0,trad,1.5
0.019964659275515148,0.0,trad,1.5
0.024952261521361187,0.0,trad,1.5
0.02993986376720723,0.0,trad,1.5
0.03492746601305327,0.0,trad,1.5
0.03991506825889931,0.0,trad,1.5
0.04490267050474535,0.0,trad,1.5
0.04989027275059139,0.0,trad,1.5
0.054877874996437426,0.0,trad,1.5
0.059865477242283464,0.0,trad,1.5
0.0648530794881295,0.0,trad,1.5
0.06984068173397555,0.0,trad,1.5
0.07482828397982158,0.0,trad,1.5
0.07981588622566763,0.0,trad,1.5
0.08480348847151367,0.0,trad,1.5
0.0897910907173597,0.0,trad,1.5
0.09477869296320575,0.0,trad,1.5
0.09976629520905178,0.0,trad,1.5
0.10475389745489783,0.0,trad,1.5
0.10974149970074387,0.0,trad,1.5
0.1147291019465899,0.0,trad,1.5
0.11971670419243595,0.0,trad,1.5
0.12470430643828198,0.0,trad,1.5
0.12969190868412803,0.0,trad,1.5
0.13467951092997407,0.0,trad,1.5
0.13966711317582012,0.0,trad,1.5
0.14465471542166614,0.0,trad,1.5
0.14964231766751218,0.0,trad,1.5
0.15462991991335823,0.0,trad,1.5
0.15961752215920427,0.0,trad,1.5
0.1646051244050503,0.0,trad,1.5
0.16959272665089634,0.0,trad,1.5
0.17458032889674238,0.0,trad,1.5
0.17956793114258843,0.0,trad,1.5
0.18455553338843447,0.0,trad,1.5
0.1895431356342805,0.0,trad,1.5
0.19453073788012654,0.0,trad,1.5
0.19951834012597258,0.0,trad,1.5
0.20450594237181863,0.0,trad,1.5
0.20949354461766467,0.0,trad,1.5
0.2144811468635107,0.0,trad,1.5
0.21946874910935674,0.0,trad,1.5
0.22445635135520278,0.0,trad,1.5
0.22944395360104883,0.0,trad,1.5
0.23443155584689487,0.0,trad,1.5
0.2394191580927409,0.0,trad,1.5
0.24440676033858694,0.0,trad,1.5
0.24939436258443298,0.0,trad,1.5
0.25438196483027903,0.0,trad,1.5
0.2593695670761251,0.0,trad,1.5
0.2643571693219711,0.0,trad,1.5
0.26934477156781717,0.0,trad,1.5
0.27433237381366316,0.0,trad,1.5
0.2793199760595092,0.0,trad,1.5
0.28430757830535525,0.0,trad,1.5
0.2892951805512013,0.0,trad,1.5
0.29428278279704734,0.0,trad,1.5
0.2992703850428934,0.0,trad,1.5
0.30425798728873943,0.0,trad,1.5
0.3092455895345855,0.0,trad,1.5
0.3142331917804315,0.0,trad,1.5
0.31922079402627757,0.0,trad,1.5
0.32420839627212356,0.0,trad,1.5
0.3291959985179696,0.0,trad,1.5
0.33418360076381565,0.0,trad,1.5
0.3391712030096617,0.0,trad,1.5
0.34415880525550774,0.0,trad,1.5
0.3491464075013538,0.0,trad,1.5
0.35413400974719983,0.0,trad,1.5
0.3591216119930459,0.0,trad,1.5
0.3641092142388919,0.0,trad,1.5
0.3690968164847379,0.0,trad,1.5
0.37408441873058396,0.0,trad,1.5
0.37907202097643,0.0,trad,1.5
0.38405962322227605,0.0,trad,1.5
0.3890472254681221,0.0,trad,1.5
0.39403482771396814,0.0,trad,1.5
0.3990224299598142,0.0,trad,1.5
0.40401003220566023,0.0,trad,1.5
0.4089976344515063,0.0,trad,1.5
0.4139852366973523,0.0,trad,1.5
0.4189728389431983,0.0,trad,1.5
0.42396044118904436,0.0,trad,1.5
0.4289480434348904,0.0,trad,1.5
0.43393564568073645,0.0,trad,1.5
0.4389232479265825,0.0,trad,1.5
0.44391085017242854,0.0,trad,1.5
0.4488984524182746,0.0,trad,1.5
0.45388605466412063,0.0,trad,1.5
0.4588736569099667,0.0,trad,1.5
0.4638612591558127,0.0,trad,1.5
0.4688488614016587,0.0,trad,1.5
0.47383646364750476,0.0,trad,1.5
0.4788240658933508,0.0,trad,1.5
0.48381166813919685,0.0,trad,1.5
0.4887992703850429,0.0,trad,1.5
0.49378687263088894,0.0,trad,1.5
0.498774474876735,0.0,trad,1.5
0.503762077122581,0.0,trad,1.5
0.5087496793684271,0.0,trad,1.5
0.5137372816142731,0.0,trad,1.5
0.5187248838601192,0.0,trad,1.5
0.5237124861059652,0.0,trad,1.5
0.5287000883518113,0.0,trad,1.5
0.5336876905976573,0.0,trad,1.5
0.5386752928435032,0.0,trad,1.5
0.5436628950893493,0.0,trad,1.5
0.5486504973351953,0.0,trad,1.5
0.5536380995810414,0.0,trad,1.5
0.5586257018268874,0.0,trad,1.5
0.5636133040727335,0.0,trad,1.5
0.5686009063185795,0.0,trad,1.5
0.5735885085644256,0.0,trad,1.5
0.5785761108102716,0.0,trad,1.5
0.5835637130561176,0.0,trad,1.5
0.5885513153019637,0.0,trad,1.5
0.5935389175478097,0.0,trad,1.5
0.5985265197936558,0.0,trad,1.5
0.6035141220395018,0.0,trad,1.5
0.6085017242853479,0.0,trad,1.5
0.6134893265311939,0.0,trad,1.5
0.61847692877704,0.0,trad,1.5
0.623464531022886,0.0,trad,1.5
0.6284521332687321,0.0,trad,1.5
0.633439735514578,0.0,trad,1.5
0.638427337760424,0.0,trad,1.5
0.6434149400062701,0.0,trad,1.5
0.6484025422521161,0.0,trad,1.5
0.6533901444979622,0.0,trad,1.5
0.6583777467438082,0.0,trad,1.5
0.6633653489896543,0.0,trad,1.5
0.6683529512355003,0.0,trad,1.5
0.6733405534813464,0.0,trad,1.5
0.6783281557271924,0.0,trad,1.5
0.6833157579730385,0.0,trad,1.5
0.6883033602188845,0.0,trad,1.5
0.6932909624647305,0.0,trad,1.5
0.6982785647105766,0.0,trad,1.5
0.7032661669564226,0.0,trad,1.5
0.7082537692022687,0.0,trad,1.5
0.7132413714481147,0.0,trad,1.5
0.7182289736939608,0.0,trad,1.5
0.7232165759398068,0.0,trad,1.5
0.7282041781856528,0.0,trad,1.5
0.7331917804314988,0.0,trad,1.5
0.7381793826773448,0.0,trad,1.5
0.7431669849231909,0.0,trad,1.5
0.7481545871690369,0.0,trad,1.5
0.753142189414883,0.0,trad,1.5
0.758129791660729,0.0,trad,1.5
0.7631173939065751,0.0,trad,1.5
0.7681049961524211,0.0,trad,1.5
0.7730925983982672,1.8432839947650735e-05,trad,1.5
0.7780802006441132,1.831468288126591e-05,trad,1.5
0.7830678028899593,1.8198030973048715e-05,trad,1.5
0.7880554051358053,1.808285564456339e-05,trad,1.5
0.7930430073816513,1.796912903631561e-05,trad,1.5
0.7980306096274974,1.7856823985285978e-05,trad,1.5
0.8030182118733434,1.774591400330074e-05,trad,1.5
0.8080058141191895,1.7636373256203593e-05,trad,1.5
0.8129934163650355,1.752817654379415e-05,trad,1.5
0.8179810186108816,1.742129928050034e-05,trad,1.5
0.8229686208567276,1.731571747675365e-05,trad,1.5
0.8279562231025736,1.7211407721037503e-05,trad,1.5
0.8329438253484196,1.7108347162580624e-05,trad,1.5
0.8379314275942656,3.4013026989336914e-05,trad,1.5
0.8429190298401117,3.381176987709422e-05,trad,1.5
0.8479066320859577,5.0419320683685986e-05,trad,1.5
0.8528942343318038,5.012447578152412e-05,trad,1.5
0.8578818365776498,4.983305925150745e-05,trad,1.5
0.8628694388234959,4.954501164307774e-05,trad,1.5
0.8678570410693419,4.926027487233379e-05,trad,1.5
0.872844643315188,4.897879218298477e-05,trad,1.5
0.877832245561034,6.49340108115128e-05,trad,1.5
0.88281984780688,6.456715791512647e-05,trad,1.5
0.8878074500527261,0.00011235774706666025,trad,1.5
0.8927950522985721,0.0001436529345102233,trad,1.5
0.8977826545444182,0.00020634593101696798,trad,1.5
0.9027702567902642,0.0002683461981657748,trad,1.5
0.9077578590361103,0.0003453634950785702,trad,1.5
0.9127454612819563,0.0005152144384943248,trad,1.5
0.9177330635278024,0.0006211083678824863,trad,1.5
0.9227206657736483,0.000694969961853871,trad,1.5
0.9277082680194944,0.0008294803459240257,trad,1.5
0.9326958702653404,0.001038945165085331,trad,1.5
0.9376834725111864,0.001246181668971596,trad,1.5
0.9426710747570325,0.0013302897915375429,trad,1.5
0.9476586770028785,0.0014886994180538639,trad,1.5
0.9526462792487246,0.0017501608053731433,trad,1.5
0.9576338814945706,0.006458237228612669,trad,1.5
0.9626214837404167,0.011606045802430756,trad,1.5
0.9676090859862627,0.016700784966348064,trad,1.5
0.9725966882321088,0.021743271160862113,trad,1.5
0.9775842904779548,0.026734304164662322,trad,1.5
0.9825718927238009,0.03167466751751244,trad,1.5
0.9875594949696469,0.03656512893031846,trad,1.5
0.992547097215493,0.04140644068283298,trad,1.5
0.997534699461339,0.046199340009428436,trad,1.5
1.4250292130988685e-05,0.0,ml,1.5
0.005001852537977029,0.0,ml,1.5
0.009989454783823069,0.0,ml,1.5
0.014977057029669108,0.0,ml,1.5
0.019964659275515148,0.0,ml,1.5
0.024952261521361187,0.0,ml,1.5
0.02993986376720723,0.0,ml,1.5
0.03492746601305327,0.0,ml,1.5
0.03991506825889931,0.0,ml,1.5
0.04490267050474535,0.0,ml,1.5
0.04989027275059139,0.0,ml,1.5
0.054877874996437426,0.0,ml,1.5
0.059865477242283464,0.0,ml,1.5
0.0648530794881295,0.0,ml,1.5
0.06984068173397555,0.0,ml,1.5
0.07482828397982158,0.0,ml,1.5
0.07981588622566763,0.0,ml,1.5
0.08480348847151367,0.0,ml,1.5
0.0897910907173597,0.0,ml,1.5
0.09477869296320575,0.0,ml,1.5
0.09976629520905178,0.0,ml,1.5
0.10475389745489783,0.0,ml,1.5
0.10974149970074387,0.0,ml,1.5
0.1147291019465899,0.0,ml,1.5
0.11971670419243595,0.0,ml,1.5
0.12470430643828198,0.0,ml,1.5
0.12969190868412803,0.0,ml,1.5
0.13467951092997407,0.0,ml,1.5
0.13966711317582012,0.0,ml,1.5
0.14465471542166614,0.0,ml,1.5
0.14964231766751218,0.0,ml,1.5
0.15462991991335823,0.0,ml,1.5
0.15961752215920427,0.0,ml,1.5
0.1646051244050503,0.0,ml,1.5
0.16959272665089634,0.0,ml,1.5
0.17458032889674238,0.0,ml,1.5
0.17956793114258843,0.0,ml,1.5
0.18455553338843447,0.0,ml,1.5
0.1895431356342805,0.0,ml,1.5
0.19453073788012654,0.0,ml,1.5
0.19951834012597258,0.0,ml,1.5
0.20450594237181863,0.0,ml,1.5
0.20949354461766467,0.0,ml,1.5
0.2144811468635107,0.0,ml,1.5
0.21946874910935674,0.0,ml,1.5
0.22445635135520278,0.0,ml,1.5
0.22944395360104883,0.0,ml,1.5
