run,event_index,weak_label,weak_label_name,group,match_cell
31,78,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,80,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,81,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,82,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,84,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,85,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,86,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,89,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,90,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,91,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,92,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,93,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,94,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,95,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,96,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q2|e0
31,97,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,98,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,99,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,100,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,101,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,102,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,103,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,106,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,108,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,110,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,111,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q3|e0
31,112,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q6|e0
31,114,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,115,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q4|e0
31,116,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q3|e0
31,118,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,120,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,122,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,123,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,124,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,125,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q4|e0
31,126,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,128,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,129,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,130,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,131,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,132,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,133,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q0|e0
31,134,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,136,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,137,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,139,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,140,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,142,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,143,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,145,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q5|e0
31,146,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q5|e0
31,147,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,149,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,150,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,151,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,152,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,154,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,156,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,159,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q2|e0
31,160,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,161,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,162,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q6|e0
31,163,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,164,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,165,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,166,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,167,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,168,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,170,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,171,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,172,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,173,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,175,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,176,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,178,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,180,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,181,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,184,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,187,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,188,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q1|e0
31,189,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,190,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,192,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,193,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q5|e0
31,195,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q5|e0
31,200,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,202,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,203,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,204,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,205,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,206,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,207,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,209,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,210,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,211,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q5|e0
31,212,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q6|e0
31,213,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,214,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,216,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,217,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q5|e0
31,219,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,220,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q7|e0
31,221,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,222,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,224,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,230,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q6|e0
31,231,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,232,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,233,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,234,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,235,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,237,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,238,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,240,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,241,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q5|e0
31,242,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,243,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,244,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,245,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,246,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,247,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,248,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,253,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q4|e0
31,254,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,255,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,258,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,259,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q2|e0
31,263,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,264,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,266,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,268,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q7|e0
31,270,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q6|e0
31,271,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q6|e0
31,272,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,274,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,277,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q4|e0
31,280,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,281,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,283,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,286,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,287,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,288,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,290,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q5|e0
31,291,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q7|e0
31,294,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,295,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,296,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,298,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q1|e0
31,299,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,304,1,penetrating_like,sample_i_calib,sample_i_calib|a2|q7|e0
31,305,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,306,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,308,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,309,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,310,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,311,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,312,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,313,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,315,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,316,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,317,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,318,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q7|e0
31,321,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,323,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,324,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,325,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,326,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,327,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,328,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,329,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q6|e0
31,330,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,331,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,332,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,335,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q3|e0
31,337,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q4|e0
31,338,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,340,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,341,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,342,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,343,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,344,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,345,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,346,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,347,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,348,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q5|e0
31,349,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q5|e0
31,350,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,351,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q7|e0
31,352,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,353,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q3|e0
31,355,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q6|e0
31,359,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,360,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q7|e0
31,364,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,366,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q1|e0
31,367,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,369,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,370,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,371,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,373,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,374,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q4|e0
31,375,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q3|e0
31,378,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,379,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,380,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,381,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,383,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,384,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,385,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q7|e0
31,386,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q7|e0
31,388,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,389,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q5|e0
31,390,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,393,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q1|e0
31,394,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,395,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,396,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q5|e0
31,399,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,400,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,403,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,404,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,405,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,409,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,410,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,414,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,416,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q6|e0
31,418,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,421,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,422,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,424,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,426,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,427,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,429,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,432,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,433,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,434,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q0|e0
31,437,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,438,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,439,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,440,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,441,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,444,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,445,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q3|e0
31,447,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,449,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q6|e0
31,452,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,453,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,457,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,458,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q7|e0
31,459,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,460,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q4|e0
31,463,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,464,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q1|e0
31,466,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,467,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,468,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q4|e0
31,469,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q5|e0
31,471,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,472,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,473,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q5|e0
31,474,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,475,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,478,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,479,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,482,0,terminal_b2_like,sample_i_calib,sample_i_calib|a4|q3|e0
31,483,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,485,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,486,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,487,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q7|e0
31,489,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q6|e0
31,490,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,492,0,terminal_b2_like,sample_i_calib,sample_i_calib|a2|q2|e0
31,493,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q2|e0
31,495,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,497,0,terminal_b2_like,sample_i_calib,sample_i_calib|a0|q0|e0
31,498,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,499,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q7|e0
31,502,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,503,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q6|e0
31,504,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,505,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,508,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,509,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q3|e0
31,510,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,511,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,512,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,515,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,516,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
31,517,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,518,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,519,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q6|e0
31,520,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,523,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q5|e0
31,524,0,terminal_b2_like,sample_i_calib,sample_i_calib|a3|q2|e0
31,525,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,526,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q7|e0
31,528,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q5|e0
31,529,0,terminal_b2_like,sample_i_calib,sample_i_calib|a1|q1|e0
31,531,0,terminal_b2_like,sample_i_calib,sample_i_calib|a7|q6|e0
31,532,0,terminal_b2_like,sample_i_calib,sample_i_calib|a6|q6|e0
31,533,0,terminal_b2_like,sample_i_calib,sample_i_calib|a5|q5|e0
