event_id,split,source_run,stave,is_overlap,true_t1_sample,true_t2_sample,true_amp1_adc,true_amp2_adc,true_sep_sample,true_ratio,traditional_template_delta_sse,ridge_linear_classifier,gradient_boosted_trees,mlp_dense_waveform,random_filter_1d_cnn,hybrid_template_residual_stack
train:58:11,train,58,B8,1,8.458349674938052,9.458349674938052,3248.0,812.0,1.0,0.25,0.9999999996352015,0.4121431352094043,0.5882818424877159,0.3987974461313437,0.3871025935720825,0.45900900269555034
train:58:12,train,58,B6,1,8.911449898830574,9.911449898830574,3578.5,894.625,1.0,0.25,0.999999999192864,0.46570020718224303,0.7798004514995205,0.5154771357013269,0.5536135857966387,0.6128401960853942
train:58:13,train,58,B8,1,6.5584357325804845,9.558435732580485,1766.0,1324.5,3.0,0.75,0.9999999995427478,0.43591697423845455,0.7945517240505424,0.4412478753284409,0.7674369512297187,0.7170828292856887
train:58:14,train,58,B4,1,6.913100855539958,7.913100855539958,2691.0,2018.25,1.0,0.75,0.9999999995912343,0.5581197544617842,0.7728164072107396,0.6573672202273175,0.7335968966574858,0.7871317511408701
train:58:15,train,58,B4,1,5.9263664485779115,6.6763664485779115,5828.5,1457.125,0.75,0.25,0.9999999991022424,0.6606044839000853,0.929439953144907,0.6465106699464729,0.6953267769251046,0.7356389671221087
train:58:16,train,58,B8,1,9.280600995492085,10.030600995492085,3005.0,2253.75,0.75,0.75,0.0,0.5562568173277185,0.8611170071272598,0.4130982777138765,0.710279121639087,0.4908289551526877
train:58:17,train,58,B2,1,5.56191618686466,10.56191618686466,4134.0,1033.5,5.0,0.25,0.9999999995643097,0.5709650227307492,0.9199330544117906,0.40561046762275865,0.5417655207129399,0.7422072275405125
train:58:18,train,58,B4,1,4.384369821037739,9.384369821037739,2609.0,2609.0,5.0,1.0,0.9999999999847958,0.6539796722886891,0.9863683667930493,0.861646562710058,0.9638936846203795,0.9543702943589536
train:58:19,train,58,B4,1,5.720701433665155,9.720701433665155,4973.0,3729.75,4.0,0.75,0.9999999999530698,0.7561367187466084,0.9809651341187011,0.9283341569673952,0.9921412911528317,0.9687104631867416
train:58:20,train,58,B4,1,7.489281404982321,8.989281404982322,4882.0,1220.5,1.5,0.25,0.9999999993716281,0.5720815810071093,0.8810883361048376,0.6694714243642694,0.7708187462966758,0.8743918776550365
train:58:21,train,58,B8,1,4.798762038720787,6.298762038720787,5070.5,3802.875,1.5,0.75,0.999999999403842,0.7136864195266185,0.975988650893477,0.8312899004430453,0.9664188332073993,0.9262530296292311
train:58:22,train,58,B8,1,4.254113918072443,10.254113918072443,2916.0,2187.0,6.0,0.75,0.9999999997119271,0.5988280406546567,0.9692620616200751,0.6267321822347811,0.8546822096232163,0.8276198788803164
train:58:23,train,58,B2,1,5.897429141810748,7.897429141810748,2832.5,2124.375,2.0,0.75,0.9999999994002751,0.5573319657079154,0.8252783810001295,0.4461159883820041,0.4230657902017284,0.6562865330417944
train:58:24,train,58,B6,1,10.087291059310072,10.837291059310072,3191.0,3191.0,0.75,1.0,0.0,0.5361294821529115,0.7638456141246747,0.4537882815587113,0.12862231472331878,0.4146630594120028
train:58:25,train,58,B4,1,8.095262756458013,9.095262756458013,3101.0,2325.75,1.0,0.75,0.9999999996682346,0.5371406084263792,0.8587185480576905,0.5609248053613501,0.6818077263138412,0.6399264367738738
train:58:26,train,58,B4,1,5.210643253178301,11.2106432531783,3440.5,1720.25,6.0,0.5,0.999999999966449,0.6618363645893256,0.9824322304309664,0.8996224901147862,0.9637642581122576,0.7918978247266535
train:58:27,train,58,B8,1,5.359261590447668,10.359261590447668,4236.0,2118.0,5.0,0.5,0.9999999997056674,0.6111786063306097,0.935327823497345,0.7404596420477813,0.9636568530711936,0.9282064682727618
train:58:28,train,58,B6,1,5.763015657340755,7.263015657340755,1643.5,1232.625,1.5,0.75,0.9999999994344314,0.4294608626148366,0.5991458565291082,0.377578541766775,0.4221381249741872,0.5348819070687002
train:58:29,train,58,B6,1,5.740937157053302,9.740937157053303,2216.0,2216.0,4.0,1.0,0.9999999999801414,0.5663655022304233,0.9178985518870514,0.7554361763947026,0.9372027077511984,0.8604690339952406
train:58:30,train,58,B2,1,10.36347421988808,11.36347421988808,7025.0,5268.75,1.0,0.75,0.0,0.6745945170879963,0.9222869246301244,0.8785435622072767,0.7520345517926913,0.7009533785084797
train:58:31,train,58,B6,1,5.038646091603498,11.038646091603498,2259.5,1129.75,6.0,0.5,0.9999999996110557,0.5862694229478994,0.8967862745213655,0.6551303369684832,0.8772628011352972,0.7351130140166462
train:58:32,train,58,B8,1,9.529947003023171,10.529947003023171,3628.0,907.0,1.0,0.25,0.9999999994762938,0.5161149085632246,0.7387549949647126,0.6238364259806861,0.5873805069536459,0.8152572021581154
train:58:33,train,58,B4,1,4.980338401575524,10.980338401575523,3084.5,3084.5,6.0,1.0,0.9999999999938657,0.7025385089954554,0.9716772384891356,0.9294459031948755,0.9863962245098025,0.9361877260644882
train:58:34,train,58,B4,1,5.0222529949292545,10.022252994929254,5544.5,2772.25,5.0,0.5,0.9999999999347129,0.7287615692394557,0.9721850813820789,0.8746868246055712,0.9817168511139905,0.9388070777767147
train:58:35,train,58,B8,1,5.452648350194439,10.452648350194439,2726.0,2726.0,5.0,1.0,0.0,0.6302925415975934,0.9480770857614382,0.542464079751868,0.9212439210637133,0.8354988315664064
train:58:36,train,58,B4,1,5.328717410934697,7.328717410934697,4282.5,1070.625,2.0,0.25,0.9999999989674637,0.5678467882136163,0.8542766721985209,0.5642582156943451,0.7085628670630004,0.8376800083593408
train:58:37,train,58,B4,1,5.469073171284648,5.969073171284648,3546.0,2659.5,0.5,0.75,0.9999999991978951,0.577104840221806,0.945466859492645,0.519731255492454,0.8486741252902167,0.7885932454956613
train:58:38,train,58,B2,1,4.73943900413073,5.48943900413073,6078.0,3039.0,0.75,0.5,0.0,0.6611292798241984,0.9328611461844944,0.6767712433873447,0.7469506488444955,0.8574336441537492
train:58:39,train,58,B8,1,5.355144100376391,5.855144100376391,4236.0,3177.0,0.5,0.75,0.9999999991573877,0.6227263852520083,0.9379943504051715,0.5629897688221697,0.8354606298387213,0.8244429492854549
train:58:40,train,58,B2,1,6.988206020948567,7.988206020948567,6114.5,4585.875,1.0,0.75,0.0,0.7354789352364351,0.9460348936982702,0.8288086561676045,0.9171636338825097,0.8206885034438274
train:58:41,train,58,B6,1,5.015980785825686,5.765980785825686,5476.0,2738.0,0.75,0.5,0.9999999992287626,0.6532036113051126,0.979634250276462,0.689256516749178,0.8897777281593482,0.9606590115146583
train:58:42,train,58,B8,1,9.776561176144583,10.276561176144583,1563.5,1563.5,0.5,1.0,0.9999999989489182,0.35985603940704675,0.5231096402256369,0.22323238182336008,0.17521876323868307,0.2372280962349233
train:58:43,train,58,B6,1,6.1710268751257535,6.6710268751257535,2923.5,2923.5,0.5,1.0,0.9999999991240325,0.5747602972529163,0.9105721547375485,0.6649488364965045,0.8645907385944208,0.8434539829228773
train:58:44,train,58,B8,1,5.468811238511613,9.468811238511613,5886.0,5886.0,4.0,1.0,0.9999999999636189,0.7525772415583172,0.9957557241525694,0.8935007392502072,0.9930911838729286,0.962322738545342
train:58:45,train,58,B2,1,4.52763359535268,9.527633595352679,3257.5,1628.75,5.0,0.5,0.9999999999664878,0.6086203139795681,0.9118398351913833,0.7481603399358054,0.8495031779916341,0.7711267164142185
train:58:46,train,58,B6,1,4.892583208907832,9.892583208907832,2682.0,670.5,5.0,0.25,0.9999999994201745,0.4330042568366468,0.8357656127941868,0.4118160927136879,0.2938025697018803,0.3504229314816816
train:58:47,train,58,B2,1,10.13297247749634,11.13297247749634,3112.5,3112.5,1.0,1.0,0.9999999992724928,0.5167133249522843,0.6968679337434625,0.6421901296134008,0.620152266575748,0.6777222480173057
train:58:48,train,58,B8,1,8.278191250255407,11.278191250255407,1557.5,1557.5,3.0,1.0,0.9999999997118559,0.4011139731708673,0.446045238807349,0.23998262063534817,0.41650133953507673,0.3888067102869852
train:58:49,train,58,B4,1,5.307738132348762,6.057738132348762,5307.5,5307.5,0.75,1.0,0.999999998805547,0.7087359126569829,0.9817869358598011,0.7403284437426991,0.8535263275569591,0.889784125896914
train:58:50,train,58,B4,1,9.283568705657075,10.283568705657075,3665.0,916.25,1.0,0.25,0.9999999991854639,0.5068427303333023,0.7495438714559964,0.6640364984965386,0.3853198681624509,0.5728597021778212
train:58:51,train,58,B8,1,8.307713981966016,10.307713981966016,3048.0,3048.0,2.0,1.0,0.9999999997939836,0.5856755890211514,0.787410088856929,0.6852855506976406,0.6314834464973516,0.7023287791578621
train:58:52,train,58,B2,1,4.986833770771659,9.986833770771659,7505.0,1876.25,5.0,0.25,0.9999999994708564,0.6438097761312607,0.7258786112002983,0.8223525090134995,0.6632074945208274,0.7768490223237945
train:58:53,train,58,B8,1,7.158264794117697,7.658264794117697,5886.0,5886.0,0.5,1.0,0.9999999991331313,0.7171654474751155,0.9921247539152688,0.8744841489880866,0.9458679032124246,0.8536630727086905
train:58:54,train,58,B8,1,5.3478588684784265,5.8478588684784265,2094.0,2094.0,0.5,1.0,0.9999999993137841,0.5828264453742499,0.7034296535894943,0.7333798764840387,0.6841013805919283,0.534093264852032
train:58:55,train,58,B8,1,9.564391753232094,10.564391753232094,2916.0,1458.0,1.0,0.5,0.9999999996504058,0.4961108619794603,0.7238203518782244,0.41067940428151584,0.3896075126128277,0.47373000713127045
train:58:56,train,58,B4,1,5.638382736463199,6.388382736463199,1871.5,467.875,0.75,0.25,0.9999999990209131,0.3546571994114224,0.2837490231798468,0.20491339493050928,0.13096980956324675,0.23526148988247325
train:58:57,train,58,B2,1,6.198357207739445,6.948357207739445,6201.5,3100.75,0.75,0.5,0.0,0.6809126966863115,0.937066313376237,0.6429209617440527,0.7319990319642796,0.8313785408247243
train:58:58,train,58,B6,1,9.28128216340044,9.78128216340044,2916.0,729.0,0.5,0.25,0.9999999991350792,0.42975073249571866,0.6729132755464041,0.3818356692437571,0.4408400459157565,0.47251616178484773
train:58:59,train,58,B6,1,4.446996210577728,5.446996210577728,1682.5,1682.5,1.0,1.0,0.9999999992113672,0.3673980543015098,0.6688311884481358,0.23270058113307673,0.133243395642657,0.3266662915721127
train:58:60,train,58,B6,1,7.309623944028198,11.309623944028198,2259.5,1129.75,4.0,0.5,0.9999999998513822,0.5584839910425328,0.7284151061452638,0.40837534347945126,0.597223097596948,0.4421036783664203
train:58:61,train,58,B2,1,5.261945293069253,6.761945293069253,7176.0,3588.0,1.5,0.5,0.0,0.7012178222956773,0.8902397703455289,0.7295534766428601,0.717572001224509,0.7537230068441554
train:58:62,train,58,B2,1,5.009858978988966,9.009858978988966,3903.5,2927.625,4.0,0.75,0.0,0.6857619343564678,0.9705396346066726,0.6855749038239161,0.8342310728695271,0.8835121892305865
train:58:63,train,58,B8,1,6.498921225447596,11.498921225447596,2339.0,1169.5,5.0,0.5,0.9999999997866642,0.5131434861903807,0.8266803195779915,0.511774496167462,0.8500696122785638,0.8059721528552796
train:58:64,train,58,B2,1,5.277100698914399,11.2771006989144,3054.5,763.625,6.0,0.25,0.9999999998664388,0.5014770080107154,0.8427870402000203,0.6139357286809417,0.7369341937578925,0.6645074714211824
train:58:65,train,58,B8,1,10.759593206521142,11.259593206521142,4321.0,1080.25,0.5,0.25,0.0,0.5036750032518955,0.6744848289221275,0.418815782890802,0.21256639132604627,0.42553628820953504
train:58:66,train,58,B4,1,9.72641516214687,11.22641516214687,2443.5,1221.75,1.5,0.5,0.999999999471351,0.3777546451066232,0.5710513014423867,0.3413288128005959,0.2933226803913009,0.3440523529940057
train:58:67,train,58,B6,1,4.584772294666519,9.584772294666518,3084.5,771.125,5.0,0.25,0.9999999996449763,0.49860406355503123,0.9060807489081248,0.5256550516297874,0.5853673271301795,0.6671453432149506
train:58:68,train,58,B2,1,8.974181245979032,10.974181245979032,5282.5,5282.5,2.0,1.0,0.999999999296949,0.6780276176983381,0.9706079554630476,0.8772018924652598,0.8489254510939453,0.8094217869636601
train:58:69,train,58,B8,1,4.827969391300394,10.827969391300394,3802.0,2851.5,6.0,0.75,0.9999999999018642,0.6869225118014859,0.9689872710436159,0.8365445389381285,0.990610693124149,0.9594582419960729
train:58:70,train,58,B6,1,7.185133019386404,10.185133019386404,5074.0,3805.5,3.0,0.75,0.9999999997136932,0.7245699195558364,0.9702295895968192,0.8516837957303701,0.9639266323746323,0.9606135981464448
train:58:71,train,58,B8,1,9.48565926009011,10.98565926009011,4856.5,4856.5,1.5,1.0,0.9999999990496545,0.6325593511264367,0.957070692624469,0.7180551825669522,0.8950298734333125,0.8246138352752013
train:58:72,train,58,B4,1,8.394701599074281,8.894701599074281,2988.0,1494.0,0.5,0.5,0.9999999990444588,0.49007530400516897,0.6851398603497538,0.514170944432831,0.5551391743515603,0.5228687677492199
train:58:73,train,58,B6,1,6.753846327553816,7.753846327553816,3363.5,2522.625,1.0,0.75,0.9999999994753799,0.576203331139134,0.8919347433379776,0.675304476228322,0.8390799060929686,0.9272790552210399
train:58:74,train,58,B2,1,7.173246496661276,7.923246496661276,8835.0,8835.0,0.75,1.0,0.9999999994192964,0.8027215408423799,0.9902779980901412,0.8727655377114407,0.9221291430409144,0.8784790828647964
train:58:75,train,58,B4,1,4.226944601016618,10.22694460101662,1835.0,917.5,6.0,0.5,0.9999999995865766,0.4206864526213919,0.7700811724768033,0.7697443498780195,0.48040734911425864,0.6231327540173501
train:58:76,train,58,B6,1,6.491344183248761,11.49134418324876,3362.0,3362.0,5.0,1.0,1.0,0.635629306084784,0.9416015209981665,0.8313015357932162,0.978478716525638,0.9482241117165665
train:58:77,train,58,B6,1,7.946030420866464,8.946030420866464,4370.5,2185.25,1.0,0.5,0.999999999256829,0.5860503769409328,0.8589432541473929,0.7357687074666565,0.7772973611882823,0.8411089924918649
train:58:78,train,58,B4,1,6.459333609968057,8.459333609968057,3825.5,1912.75,2.0,0.5,0.9999999997773324,0.607438171499216,0.8728478441629237,0.8339056181254295,0.8273756087527137,0.757170229520052
train:58:79,train,58,B8,1,9.752363446146603,10.752363446146603,3272.5,2454.375,1.0,0.75,0.9999999996794381,0.5527654163377091,0.9077844304241661,0.5250125221110113,0.36729670661519837,0.6586292884408356
train:58:80,train,58,B4,1,6.551726909700824,7.301726909700824,2457.5,614.375,0.75,0.25,0.9999999990752702,0.4729242857705188,0.41017060366749575,0.36937033376091055,0.3609317435440012,0.292578154203648
train:58:81,train,58,B8,1,4.10719341997738,9.10719341997738,1523.0,380.75,5.0,0.25,0.9999999991408629,0.3259138505519239,0.48291046993604286,0.16000440284992998,0.08936123470025938,0.1454989136872958
train:58:82,train,58,B6,1,8.714713968223355,10.214713968223355,2657.5,1328.75,1.5,0.5,0.9999999996530478,0.4777353297119698,0.7025606450789919,0.5068308944346213,0.24708257481815382,0.4895600560934586
train:58:83,train,58,B6,1,4.9735501163941915,6.9735501163941915,3018.5,2263.875,2.0,0.75,0.9999999998641041,0.708043485699568,0.9510621344377503,0.9212955483102617,0.838815310868859,0.7880103479499169
train:58:84,train,58,B2,1,7.477698185724435,11.477698185724435,4134.0,3100.5,4.0,0.75,0.9999999995476674,0.5918686571948575,0.9046885235064167,0.579598772950361,0.7139673779546347,0.6713722740117865
train:58:85,train,58,B4,1,8.625097160164492,10.125097160164492,2688.5,1344.25,1.5,0.5,0.9999999998135914,0.515602494005134,0.7362954783087199,0.45482216890146066,0.42850149328571113,0.44058779043443225
train:58:86,train,58,B6,1,5.0304845631049036,11.030484563104903,3076.5,1538.25,6.0,0.5,0.9999999995683354,0.6178134854720522,0.9365894792566378,0.8728855609342745,0.9604409827425991,0.817499917732299
train:58:87,train,58,B8,1,4.028038537193524,6.028038537193524,3699.0,1849.5,2.0,0.5,0.999999998887607,0.6449279005617916,0.8713350227313108,0.7989566813247885,0.8131802010216724,0.821829654635979
train:58:88,train,58,B4,1,4.708923259559589,6.708923259559589,2689.5,2689.5,2.0,1.0,0.9999999998528184,0.6071986358259716,0.9698949977059893,0.6930015133976272,0.8639036824450111,0.9426212241620288
train:58:89,train,58,B2,1,9.208443305970057,9.958443305970057,1846.5,461.625,0.75,0.25,0.0,0.1537747848256998,0.23774044116980042,0.05853101352051536,0.025587338979103667,0.2531850149283271
train:58:90,train,58,B8,1,6.0545360068078935,9.054536006807894,2948.0,1474.0,3.0,0.5,0.9999999995602963,0.5508842128573153,0.7432188159163565,0.7020049426556112,0.8826881212082313,0.8599435885516613
train:58:91,train,58,B6,1,9.731492645741323,11.231492645741323,4284.0,4284.0,1.5,1.0,0.9999999998489687,0.6082087540891611,0.9232166884482367,0.7157875826188829,0.6237461876344556,0.7189417698522891
train:58:92,train,58,B6,1,4.389245663375649,10.38924566337565,3387.0,3387.0,6.0,1.0,0.9999999999513861,0.7672234363992229,0.9843387463241335,0.9405195160387921,0.9978624699646973,0.9649028624513362
train:58:93,train,58,B6,1,6.557298607594042,8.057298607594042,4675.0,1168.75,1.5,0.25,0.999999999437718,0.5963506074267065,0.8072776213098084,0.6394251930277024,0.7700699910214108,0.8274693702156335
train:58:94,train,58,B4,1,8.754323335840464,9.754323335840464,1791.0,447.75,1.0,0.25,0.0,0.5064338907130189,0.698451716212127,0.3864521248623168,0.5130869394479163,0.48262769309635944
train:58:95,train,58,B2,1,5.021306335444397,7.021306335444397,2461.0,2461.0,2.0,1.0,0.999999999625395,0.6052229169230375,0.6691449153819363,0.7599702454692966,0.6939805783943028,0.6854059184857664
train:58:96,train,58,B2,1,7.8908269452622575,9.390826945262258,5582.5,5582.5,1.5,1.0,0.0,0.7225906151043165,0.96050213983225,0.8544588727346585,0.9258288774552406,0.8290922811553961
train:58:97,train,58,B2,1,5.41052697048822,11.41052697048822,8599.0,4299.5,6.0,0.5,0.9999999999185384,0.8248251756412276,0.9791289132528669,0.9718143254747253,0.9795789704770517,0.8609093966964488
train:58:98,train,58,B6,1,7.391066066610907,9.391066066610907,3470.0,1735.0,2.0,0.5,0.9999999996816629,0.5292242865367822,0.9166926334365862,0.6065939387762233,0.7428803510978969,0.8093100809298834
train:58:99,train,58,B8,1,4.4476596062844385,8.44765960628444,6190.5,3095.25,4.0,0.5,0.9999999999415929,0.8164662667969889,0.9951388766144803,0.9730280623998209,0.9834822576104321,0.9369061020050661
train:58:100,train,58,B8,1,9.99671298578568,10.49671298578568,2097.5,524.375,0.5,0.25,0.0,0.24343863341311314,0.6793346914576965,0.09602466540015803,0.04711380773134084,0.4380460699939988
train:58:101,train,58,B6,1,7.004863900513202,7.504863900513202,2436.0,2436.0,0.5,1.0,0.9999999993537998,0.5268382532704661,0.7194937443310581,0.5903223058226017,0.7717766156873472,0.7706105111926793
train:58:102,train,58,B4,1,9.388169917714595,11.388169917714595,3444.5,1722.25,2.0,0.5,0.9999999995992006,0.51165696804598,0.8086440472119446,0.648939663901586,0.683324747633154,0.864634426419876
train:58:103,train,58,B4,1,6.952680027605403,8.452680027605403,5307.5,2653.75,1.5,0.5,0.999999999648494,0.6948825690059841,0.9201607472401682,0.8864075052760565,0.9824615419118508,0.9469158552501528
train:58:104,train,58,B2,1,6.155875552229368,11.155875552229368,9432.5,4716.25,5.0,0.5,0.9999999999080379,0.8225810681154145,0.9956975692291082,0.9464898793796568,0.9903714388571163,0.9422854576419277
train:58:105,train,58,B2,1,4.945015348873974,10.945015348873973,3186.0,3186.0,6.0,1.0,0.0,0.5559393013182214,0.8330929091332756,0.5096094010108652,0.33373726806076137,0.6048494400717269
train:58:106,train,58,B2,1,6.651515836674608,7.151515836674608,5503.5,4127.625,0.5,0.75,0.9999999993365328,0.7288980338942321,0.9636080090736479,0.8507478022683583,0.9430435704903282,0.8442031573278329
train:58:107,train,58,B2,1,8.784908127162481,9.784908127162481,3434.0,2575.5,1.0,0.75,0.0,0.4993130902514496,0.39738442624727843,0.49853115888009486,0.4584791740728789,0.48039946404930495
train:58:108,train,58,B2,1,6.920799935105032,7.420799935105032,5613.0,5613.0,0.5,1.0,0.9999999995624863,0.7352162090945001,0.9673068774230792,0.8501633533165456,0.9293758960614861,0.7596034726525746
train:58:109,train,58,B8,1,4.3761343807807584,5.1261343807807584,4203.0,3152.25,0.75,0.75,0.9999999995379151,0.6944145628969879,0.9857725550933712,0.8044791442468511,0.849425385635531,0.9200124327350899
train:58:110,train,58,B4,1,6.553088004297126,8.553088004297127,4910.5,4910.5,2.0,1.0,0.9999999995869259,0.7577993745731704,0.9418874312165563,0.916272327208145,0.9832281297125641,0.9561628385812039
train:58:111,train,58,B2,1,4.977223694082754,6.977223694082754,2493.0,1869.75,2.0,0.75,0.999999999394577,0.4869551103648046,0.7864054714204376,0.28229591083744127,0.5147994005419634,0.3327137470873895
train:58:112,train,58,B8,1,9.556727762793226,10.556727762793226,5431.0,5431.0,1.0,1.0,0.9999999992103528,0.6538297645638739,0.985665341730195,0.8062685100137049,0.8118160722291439,0.7835627037789232
train:58:113,train,58,B2,1,8.965294068711572,9.715294068711572,5506.0,2753.0,0.75,0.5,0.0,0.6176489567530877,0.6864034248157966,0.822875915712352,0.6178844313823567,0.5093403101591636
train:58:114,train,58,B6,1,5.638710636501963,9.638710636501962,2245.0,1683.75,4.0,0.75,0.9999999997617687,0.5225420031688316,0.9000965151512961,0.6910507916415513,0.7735517513205593,0.7520187010586847
train:58:115,train,58,B6,1,9.916039830206234,11.416039830206234,3363.5,3363.5,1.5,1.0,0.9999999991522539,0.5187212002747517,0.8172783507318988,0.3818718013834345,0.601150075042489,0.750765518626128
train:58:116,train,58,B6,1,5.2186081151415555,10.218608115141556,3561.0,2670.75,5.0,0.75,0.9999999999222406,0.6537590794934443,0.973089233630463,0.9021940488737453,0.9851597879824175,0.9385066992085707
train:58:117,train,58,B6,1,7.310320409971919,8.060320409971919,3399.5,2549.625,0.75,0.75,0.9999999995610203,0.5728118629006188,0.9408966205742301,0.7278358132233592,0.8254497605386248,0.8456621910795348
train:58:118,train,58,B8,1,4.881388649393173,5.381388649393173,5118.5,2559.25,0.5,0.5,0.9999999996400042,0.7107026038160897,0.9923975940341558,0.8402269256905065,0.835258891570641,0.8969798651302743
train:58:119,train,58,B2,1,8.615269677787268,9.365269677787268,4877.0,4877.0,0.75,1.0,0.0,0.6688662751886375,0.7065462792189608,0.8542405730208149,0.8180324306709216,0.7403619049192326
train:58:120,train,58,B8,1,6.047380839471243,7.047380839471243,3105.0,776.25,1.0,0.25,0.9999999997943277,0.6100288344988601,0.8620525578379096,0.8617695265770221,0.9662603374196308,0.8398733699307345
train:58:121,train,58,B8,1,4.195213991982526,10.195213991982527,4611.5,4611.5,6.0,1.0,1.0,0.8065954571725754,0.9937684921299181,0.9642987124472203,0.9886596390130777,0.9772257910343787
train:58:122,train,58,B2,1,4.042110002337791,8.042110002337791,4778.5,4778.5,4.0,1.0,0.9999999999768538,0.7829457576921607,0.9866189984265726,0.9400430468949748,0.9838164751150187,0.9598178454737638
train:58:123,train,58,B4,1,5.169213245595035,8.169213245595035,2824.5,2824.5,3.0,1.0,0.9999999998752004,0.6216375683173756,0.9649847114966954,0.7048785722347263,0.9364972157220168,0.9553757179035065
train:58:124,train,58,B4,1,4.424574278175645,10.424574278175644,5307.5,2653.75,6.0,0.5,0.9999999999895506,0.7960302086533024,0.9917220061260328,0.9695816949681855,0.9864030294630453,0.9758558081130873
train:58:125,train,58,B6,1,7.312624778369081,8.81262477836908,1682.5,420.625,1.5,0.25,0.9999999989579648,0.30428395374640616,0.2592150286212582,0.23884947757377697,0.0890498526491627,0.13071151638851794
train:58:126,train,58,B8,1,4.780635043175298,5.780635043175298,3185.5,3185.5,1.0,1.0,0.9999999993574841,0.6896982605534143,0.9379066503355685,0.8754912433135579,0.9558967236717688,0.859428538617584
train:58:127,train,58,B8,1,4.04238503650773,5.54238503650773,4219.0,4219.0,1.5,1.0,0.9999999996584445,0.727223605015092,0.9554495796232203,0.8450472031267702,0.8915542578717336,0.872483424357893
train:58:128,train,58,B2,1,4.02907558389235,10.02907558389235,3043.0,1521.5,6.0,0.5,0.9999999997152936,0.6228838249231335,0.924128755594383,0.6372624963527392,0.4737533536605359,0.6086325008999527
train:58:129,train,58,B6,1,4.7048658421217215,5.4548658421217215,2260.0,2260.0,0.75,1.0,0.9999999994114136,0.550890653584888,0.8295838942525773,0.6306496680974935,0.8053517474116367,0.7947597061627829
train:58:130,train,58,B2,1,8.227679757385236,11.227679757385236,5273.0,3954.75,3.0,0.75,0.0,0.6141772385522452,0.8348635649421488,0.6246554217811044,0.706724216368658,0.5730651804631892
train:58:131,train,58,B8,1,8.403110426748945,9.403110426748945,4939.0,1234.75,1.0,0.25,0.9999999994727777,0.5657016989648596,0.7820934617032421,0.6771268826717982,0.8271280562545384,0.8309123997662531
train:58:132,train,58,B8,1,6.396093005797729,10.396093005797729,2819.0,2114.25,4.0,0.75,0.0,0.5874810097745592,0.926296707515089,0.47830082891338227,0.7264548567183868,0.7060207695743775
train:58:133,train,58,B2,1,6.136429445280864,11.136429445280864,7616.0,3808.0,5.0,0.5,0.9999999997963246,0.7825218137135695,0.9766912427199073,0.9350727475267114,0.9676349124742547,0.8602348560306446
train:58:134,train,58,B4,1,4.526074619668225,9.526074619668226,3233.0,2424.75,5.0,0.75,0.9999999998388909,0.6341217874888444,0.9721484939877164,0.7884846767367572,0.921968895810415,0.8928469706884979
