run,run_group,sample_ii,current_nA,eventno,evt,stave,stave_idx,event_b_n_selected,event_b_downstream_any,event_b2_selected,event_b_max_amp,even_amp,even_peak,even_pos_charge,even_baseline,even_baseline_rms,q_tail,half_width,saturation_depth,target_odd_neg_amp,target_odd_pos_charge,target_rate,pred_rate_traditional,rate_residual_pp,rate_residual_shuffled_pp,b_multi_frac,b_downstream_frac,b2_share,log_even_amp,log_even_pos_charge,log_event_b_max_amp,saturation_bin,q_template_bin,baseline_taxon,geometry_support,log_target_charge,log_charge_residual_even_minus_odd,depth_idx,dominant_veto_family
44,sample_i_analysis,0,20.0,1987,1470,B2,0,1,0,1,3345.0,3345.0,7,28139.0,6748.0,2.6925824,0.47435942,8,0.0,3344.0,28584.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.115222,10.244912,8.11522197256233,none,q2,mid,B2_n1,10.260602399703245,-0.015690252181272513,0,accepted
44,sample_i_analysis,0,20.0,1988,1471,B8,3,1,1,0,3162.5,3162.5,16,8676.0,6907.5,2.7838821,0.9994237,3,0.0,3164.5,11566.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.059118,9.0683155,8.059118133035776,none,q4,mid,B8_n1,9.355825038718164,-0.28750953273671875,3,accepted
44,sample_i_analysis,0,20.0,1990,1473,B2,0,1,0,1,5158.5,5158.5,6,44665.0,6788.5,7.7942286,0.52407926,11,1358.5,5155.0,45971.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.548401,10.706945,8.548401118540431,mid,q4,wide,B2_n1,10.735766041881055,-0.02882062256953155,0,accepted
44,sample_i_analysis,0,20.0,1992,1475,B2,0,1,0,1,5957.0,5957.0,5,51416.0,6748.0,226.62524,0.4576202,11,2157.0,5730.0,49112.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.692323,10.847705,8.692322277628689,high,q2,wide,B2_n1,10.801858683107332,0.04584620428280495,0,accepted
44,sample_i_analysis,0,20.0,1995,1477,B2,0,1,0,1,7564.5,7564.5,6,58624.0,6750.5,8.170068,0.49720252,8,3764.5,7559.0,61374.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.931222,10.978899,8.93122153018489,high,q3,wide,B2_n1,11.024741571685063,-0.04584256960986721,0,accepted
44,sample_i_analysis,0,20.0,1996,1478,B2,0,1,0,1,5406.0,5406.0,6,45786.0,6816.0,12.459936,0.5271262,11,1606.0,5406.0,47219.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.595264,10.731733,8.595264726836394,high,q4,wide,B2_n1,10.762551632948082,-0.030818310804527016,0,accepted
44,sample_i_analysis,0,20.0,1997,1479,B2,0,1,0,1,1889.5,1889.5,8,14297.0,6736.5,3.5,0.45548016,7,0.0,1885.5,14412.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.5440674,9.567805,7.544067522789543,none,q2,mid,B2_n1,9.575816471867983,-0.008011181645814602,0,accepted
44,sample_i_analysis,0,20.0,2000,1482,B2,0,1,0,1,4852.0,4852.0,7,43372.0,6749.0,3.2403703,0.57285804,10,1052.0,4850.5,45230.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.487146,10.677569,8.48714627006394,mid,q4,mid,B2_n1,10.719515862471889,-0.041946473128627204,0,accepted
44,sample_i_analysis,0,20.0,2002,1484,B2,0,1,0,1,2739.0,2739.0,6,20085.0,6781.0,66.64833,0.3231267,7,0.0,2668.0,19090.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.915348,9.907728,7.915348169263078,none,q1,wide,B2_n1,9.856919916719793,0.050808278470636736,0,accepted
44,sample_i_analysis,0,20.0,2005,1487,B2,0,1,0,1,2417.5,2417.5,7,17978.0,6721.5,6.1846585,0.4102236,8,0.0,2415.0,18161.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.790489,9.796905,7.790489227327449,none,q1,wide,B2_n1,9.807031716718498,-0.010127152814689566,0,accepted
44,sample_i_analysis,0,20.0,2006,1488,B2,0,1,0,1,7115.5,7115.5,6,57626.0,6789.5,30.890938,0.47324124,7,3315.5,7089.0,59244.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.87003,10.961729,8.870030782123713,high,q2,wide,B2_n1,10.989419788046863,-0.02769073836424596,0,accepted
44,sample_i_analysis,0,20.0,2011,1493,B2,0,1,0,1,6293.5,6293.5,6,52394.0,6731.5,2.3979158,0.50406533,10,2493.5,6292.5,54160.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.7472725,10.866548,8.747272633731558,high,q3,mid,B2_n1,10.899697907586157,-0.03315032305246568,0,accepted
44,sample_i_analysis,0,20.0,2013,1495,B2,0,1,0,1,3218.0,3218.0,7,24512.0,6726.0,3.2403703,0.46291614,7,0.0,3215.5,24815.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.076515,10.106918,8.076515327552329,none,q2,mid,B2_n1,10.119203588021541,-0.012285253060603907,0,accepted
44,sample_i_analysis,0,20.0,2015,1497,B2,0,1,0,1,3677.0,3677.0,6,32454.0,6744.0,145.56956,0.39421952,9,0.0,3531.5,30495.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.209852,10.387579,8.209852481301272,none,q1,wide,B2_n1,10.325318014730557,0.062260949502841,0,accepted
44,sample_i_analysis,0,20.0,2018,1500,B2,0,1,0,1,5283.5,5283.5,6,45545.0,6777.5,9.88686,0.5377539,10,1483.5,5283.5,47100.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.572344,10.726456,8.572344035881086,mid,q4,wide,B2_n1,10.76002828000451,-0.03357259152794789,0,accepted
44,sample_i_analysis,0,20.0,2019,1501,B2,0,1,0,1,4026.5,4026.5,7,36001.0,6760.5,3.7080991,0.5172634,8,226.5,4026.5,36816.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.3006525,10.4913025,8.3006527912356,low,q3,mid,B2_n1,10.513687812275148,-0.022385322040772593,0,accepted
44,sample_i_analysis,0,20.0,2021,1503,B2,0,1,0,1,3334.0,3334.0,6,25460.0,6803.0,6.5574384,0.38762766,8,0.0,3334.0,25754.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.111928,10.144864,8.11192806331074,none,q1,wide,B2_n1,10.15634523383373,-0.011481151497303443,0,accepted
44,sample_i_analysis,0,20.0,2024,1506,B2,0,1,0,1,3314.5,3314.5,7,27729.0,6739.5,11.324752,0.4938512,8,0.0,3304.0,28146.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.106062,10.230234,8.106062061681447,none,q3,wide,B2_n1,10.245160527556514,-0.014926381438350234,0,accepted
44,sample_i_analysis,0,20.0,2026,1508,B2,0,1,0,1,5510.0,5510.0,6,48034.0,6736.0,4.6636896,0.5336428,11,1710.0,5506.0,49612.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.61432,10.779664,8.61431990214696,high,q4,mid,B2_n1,10.81198801893522,-0.03232397932340447,0,accepted
44,sample_i_analysis,0,20.0,2029,1511,B2,0,1,0,1,1778.5,1778.5,7,12894.0,6770.5,11.6297035,0.42190167,7,0.0,1778.5,13031.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.4835258,9.464518,7.48352559138851,none,q1,wide,B2_n1,9.475086413144906,-0.010568819761116899,0,accepted
44,sample_i_analysis,0,20.0,2032,1512,B2,0,1,0,1,4162.5,4162.5,7,37983.0,6791.5,6.1846585,0.54116315,9,362.5,4159.0,38927.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.333871,10.544894,8.333871134288698,low,q4,wide,B2_n1,10.569443376242878,-0.02454915779805411,0,accepted
44,sample_i_analysis,0,20.0,2035,1515,B2,0,1,0,1,6092.0,6092.0,7,49893.0,6738.0,3.6742346,0.56663257,11,2292.0,6088.5,52040.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.714732,10.8176365,8.714731714015052,high,q4,mid,B2_n1,10.859767932626442,-0.042131442758277515,0,accepted
44,sample_i_analysis,0,20.0,2040,1520,B2,0,1,0,1,7755.5,7755.5,6,59316.0,6748.5,6.0621777,0.48637804,7,3955.5,7752.0,61727.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.956158,10.990634,8.956157548064807,high,q3,wide,B2_n1,11.030476715470552,-0.03984275093197809,0,accepted
44,sample_i_analysis,0,20.0,2042,1522,B2,0,1,0,1,4746.5,4746.5,6,41408.0,6790.5,8.732124,0.5119059,10,946.5,4746.5,42495.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.465163,10.631229,8.465162783321853,mid,q3,wide,B2_n1,10.657141700932726,-0.025912300297960655,0,accepted
44,sample_i_analysis,0,20.0,2043,1523,B2,0,1,0,1,7222.5,7222.5,6,57655.0,6752.5,2.7838821,0.490712,8,3422.5,7220.5,59890.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.884956,10.962233,8.88495643234039,high,q3,mid,B2_n1,11.000264825258508,-0.03803223553682855,0,accepted
44,sample_i_analysis,0,20.0,2045,1525,B2,0,1,0,1,1471.5,1471.5,2,2665.5,11310.5,2393.3171,0.0,2,0.0,874.5,1464.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.294038,7.888147,7.294037567673527,none,q1,wide,B2_n1,7.288927694521257,0.5992191827675617,0,accepted
44,sample_i_analysis,0,20.0,2046,1526,B2,0,1,0,1,6923.0,6923.0,5,57765.0,6766.0,100.015,0.46232146,8,3123.0,6822.0,57985.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.842605,10.964138,8.842604480678027,high,q2,wide,B2_n1,10.967939635390803,-0.003801604384943147,0,accepted
44,sample_i_analysis,0,20.0,2047,1527,B2,0,1,0,1,8617.5,8617.5,6,55642.5,6762.5,2.7838821,0.55969805,5,4817.5,9618.5,68894.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.06155,10.9267025,9.061550298391019,high,q4,mid,B2_n1,11.140324370481236,-0.21362187109158803,0,accepted
44,sample_i_analysis,0,20.0,2048,1527,B2,0,1,0,1,9265.5,9265.5,7,59182.5,6740.5,1.9364917,0.5296498,4,5465.5,9643.5,72477.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.134053,10.988381,9.134053103804064,high,q4,quiet,B2_n1,11.191024549131765,-0.20264316332854193,0,accepted
44,sample_i_analysis,0,20.0,2049,1528,B2,0,1,0,1,8351.5,8351.5,6,63441.0,6744.5,15.223337,0.46283948,7,4551.5,8336.5,66414.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.030196,11.057866,9.030196442430002,high,q2,wide,B2_n1,11.10366315661368,-0.04579706011709739,0,accepted
44,sample_i_analysis,0,20.0,2052,1531,B2,0,1,0,1,6946.0,6946.0,5,59108.0,6735.0,456.50494,0.44664004,9,3146.0,6489.0,53510.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.8459215,10.987122,8.84592123330402,high,q2,wide,B2_n1,10.887623831305351,0.09949775072589873,0,accepted
44,sample_i_analysis,0,20.0,2053,1532,B2,0,1,0,1,7683.5,7683.5,6,58771.0,6733.5,9.733961,0.50036585,8,3883.5,7683.5,61834.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.946831,10.981404,8.946830451495387,high,q3,wide,B2_n1,11.032208653974553,-0.05080434947015888,0,accepted
44,sample_i_analysis,0,20.0,2054,1533,B2,0,1,0,1,5575.0,5575.0,6,47685.0,6741.0,14.807093,0.5400021,10,1775.0,5560.0,49137.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.626048,10.772372,8.62604759632832,high,q4,wide,B2_n1,10.802367594150489,-0.029995348361914864,0,accepted
44,sample_i_analysis,0,20.0,2058,1536,B2,0,1,0,1,4162.5,4162.5,6,35930.0,6749.5,1.5,0.51102144,9,362.5,4161.5,36809.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.333871,10.489328,8.333871134288698,low,q3,quiet,B2_n1,10.513497659473217,-0.02416927507380251,0,accepted
44,sample_i_analysis,0,20.0,2064,1542,B2,0,2,1,1,4963.0,3054.5,8,22930.0,6750.5,5.9791303,0.5192761,8,0.0,3054.5,23241.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.024371,10.040201,8.509765675587442,none,q4,wide,B2_n2,10.053673239300013,-0.013472052166223492,0,accepted
44,sample_i_analysis,0,20.0,2064,1542,B4,1,2,1,1,4963.0,4963.0,11,31124.0,7001.0,9.539392,0.9872767,8,1163.0,4967.0,34258.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.509766,10.345735,8.509765675587442,mid,q4,wide,B4_n2,10.441675393057931,-0.09594079680548973,1,accepted
44,sample_i_analysis,0,20.0,2069,1546,B2,0,1,0,1,4214.0,4214.0,7,36018.0,6758.0,7.7298126,0.5773502,9,414.0,4208.5,36954.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.346168,10.491775,8.346167594364134,low,q4,wide,B2_n1,10.517429174915097,-0.02565461589410134,0,accepted
44,sample_i_analysis,0,20.0,2071,1548,B2,0,1,0,1,2556.0,2556.0,7,18057.0,6754.0,3.8078866,0.40305698,7,0.0,2552.5,18195.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.846199,9.801289,7.846198815497426,none,q1,mid,B2_n1,9.80890211004626,-0.007613505309931767,0,accepted
44,sample_i_analysis,0,20.0,2074,1551,B2,0,1,0,1,5612.5,5612.5,7,47531.5,6782.5,11.58663,0.58005744,11,1812.5,5618.0,49555.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.632751,10.769148,8.632751532050511,high,q4,wide,B2_n1,10.81083844284081,-0.04169056991600506,0,accepted
44,sample_i_analysis,0,20.0,2076,1553,B2,0,1,0,1,7750.5,7750.5,6,58420.0,6737.5,7.0887237,0.49727833,7,3950.5,7746.0,61197.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.955513,10.975413,8.95551263639535,high,q3,wide,B2_n1,11.021853447691074,-0.0464401252423432,0,accepted
44,sample_i_analysis,0,20.0,2077,1553,B2,0,1,0,1,3706.0,3706.0,6,32031.0,6753.0,4.3301272,0.48986918,9,0.0,3704.0,32603.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.217709,10.374459,8.217708406845304,none,q3,mid,B2_n1,10.392159587660679,-0.017700320998081054,0,accepted
44,sample_i_analysis,0,20.0,2078,1554,B2,0,1,0,1,3196.5,3196.5,9,25826.0,6774.5,9.88686,0.43603346,8,0.0,3196.5,26165.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.069812,10.159137,8.06981174020678,none,q1,wide,B2_n1,10.172177918806307,-0.013041146650545343,0,accepted
44,sample_i_analysis,0,20.0,2081,1557,B2,0,1,0,1,8496.0,8496.0,6,62569.0,6767.0,15.874508,0.46908215,7,4696.0,8486.0,65758.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.047351,11.044025,9.04735074348172,high,q2,wide,B2_n1,11.093736615642253,-0.049711194499675315,0,accepted
44,sample_i_analysis,0,20.0,2083,1559,B2,0,3,1,1,5659.0,5659.0,6,50631.0,6756.0,16.613247,0.54506135,13,1859.0,5643.0,53959.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.641003,10.832319,8.641002477142523,high,q4,wide,B2_n3,10.89597977790386,-0.0636605182603045,0,accepted
44,sample_i_analysis,0,20.0,2083,1559,B4,1,3,1,1,5659.0,1276.0,17,2049.0,7037.0,27.221315,0.9804783,2,0.0,1623.0,3672.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.1514854,7.6251073,8.641002477142523,none,q4,wide,B4_n3,8.20849175174038,-0.5833844633797849,1,accepted
44,sample_i_analysis,0,20.0,2083,1559,B8,3,3,1,1,5659.0,1125.5,17,1378.0,6945.5,9.124144,0.9934688,1,0.0,2042.0,3453.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.025983,7.2283883,8.641002477142523,none,q4,wide,B8_n3,8.146998697389991,-0.9186103879112313,3,accepted
44,sample_i_analysis,0,20.0,2084,1560,B2,0,1,0,1,3164.5,3164.5,3,20304.0,8404.5,2006.7169,0.1550926,7,0.0,1155.0,2057.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.059751,9.918573,8.059750344215361,none,q1,wide,B2_n1,7.6290038896529575,2.289569489863644,0,accepted
44,sample_i_analysis,0,20.0,2086,1562,B2,0,1,0,1,1264.5,1264.5,8,9345.0,6744.5,2.3979158,0.49802032,8,0.0,1263.5,9473.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.142432,9.142597,7.14243206611002,none,q3,mid,B2_n1,9.156200925875535,-0.013603727389206455,0,accepted
44,sample_i_analysis,0,20.0,2089,1564,B2,0,1,0,1,8405.5,8405.5,6,63115.0,6755.5,2.291288,0.468193,7,4605.5,8405.5,66731.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.036641,11.052713,9.036641532473112,high,q2,mid,B2_n1,11.108424891548891,-0.05571149738385195,0,accepted
44,sample_i_analysis,0,20.0,2091,1565,B2,0,1,0,1,5514.5,5514.5,6,47626.0,6755.5,2.5,0.5239575,11,1714.5,5514.5,49241.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.615136,10.771134,8.615136265746202,high,q4,mid,B2_n1,10.804481888784291,-0.03334751225841259,0,accepted
44,sample_i_analysis,0,20.0,2094,1567,B2,0,1,0,1,4424.0,4424.0,6,38859.0,6748.0,4.358899,0.5130086,9,624.0,4424.0,39837.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.394799,10.567695,8.39479954320217,mid,q3,mid,B2_n1,10.592551407658437,-0.024856743656972213,0,accepted
44,sample_i_analysis,0,20.0,2098,1571,B2,0,1,0,1,3264.5,3264.5,6,26123.0,6751.5,37.805424,0.37174138,8,0.0,3227.5,25823.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.090862,10.170571,8.090861890626687,none,q1,wide,B2_n1,10.159020846651988,0.011550480557485088,0,accepted
44,sample_i_analysis,0,20.0,2102,1575,B2,0,1,0,1,1706.0,1706.0,7,12974.0,6762.0,5.59017,0.38006783,7,0.0,1702.0,13093.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.441907,9.470703,7.441906728051625,none,q1,wide,B2_n1,9.479833015227753,-0.009129890227752568,0,accepted
44,sample_i_analysis,0,20.0,2103,1576,B2,0,1,0,1,2491.0,2491.0,5,17193.0,6816.0,395.2474,0.23119874,7,0.0,2072.5,11975.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.8204393,9.752257,7.82043951526218,none,q1,wide,B2_n1,9.390576422279116,0.36168092482781766,0,accepted
44,sample_i_analysis,0,20.0,2104,1577,B2,0,1,0,1,3418.0,3418.0,5,29267.0,6749.0,155.50964,0.3584925,8,0.0,3261.5,27056.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.136811,10.284216,8.136810863675535,none,q1,wide,B2_n1,10.205664071138361,0.07855185598566194,0,accepted
44,sample_i_analysis,0,20.0,2106,1579,B2,0,1,0,1,8056.0,8056.0,4,63679.0,6828.0,1984.3457,0.4017337,6,4256.0,6026.0,33134.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.994172,11.06161,8.994172434398399,high,q1,wide,B2_n1,10.408315224498482,0.653294997364311,0,accepted
44,sample_i_analysis,0,20.0,2110,1583,B2,0,1,0,1,4766.0,4766.0,6,43102.0,6734.0,1.3228756,0.5406014,10,966.0,4764.5,44406.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.469263,10.671325,8.469262657658687,mid,q4,quiet,B2_n1,10.701129874425522,-0.02980514450608851,0,accepted
44,sample_i_analysis,0,20.0,2111,1584,B2,0,1,0,1,7076.0,7076.0,6,57391.0,6747.0,5.5677643,0.49488595,9,3276.0,7072.0,59546.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.864464,10.957643,8.864464055279676,high,q3,wide,B2_n1,10.994504402082406,-0.03686184684558924,0,accepted
44,sample_i_analysis,0,20.0,2113,1585,B2,0,1,0,1,4787.5,4787.5,6,40974.0,6760.5,14.186261,0.51942694,10,987.5,4781.5,41984.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.473763,10.620693,8.473763633488902,mid,q4,wide,B2_n1,10.645043872303761,-0.02435066551665166,0,accepted
44,sample_i_analysis,0,20.0,2114,1586,B2,0,1,0,1,6915.0,6915.0,7,54580.0,6787.0,3.8078866,0.5366984,9,3115.0,6911.5,57383.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.841448,10.907423,8.84144824409886,high,q4,mid,B2_n1,10.95750337119409,-0.05008035178490999,0,accepted
44,sample_i_analysis,0,20.0,2119,1591,B2,0,1,0,1,7655.0,7655.0,6,60528.0,6754.0,16.332483,0.48126486,7,3855.0,7637.5,62859.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.943114,11.010861,8.943114308091785,high,q3,wide,B2_n1,11.048649401857217,-0.03778800506766622,0,accepted
44,sample_i_analysis,0,20.0,2122,1593,B2,0,1,0,1,2559.0,2559.0,6,18725.0,6733.0,50.54206,0.32624832,7,0.0,2509.5,18105.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.847372,9.837615,7.847371836159789,none,q1,wide,B2_n1,9.803943422199742,0.03367159092281646,0,accepted
44,sample_i_analysis,0,20.0,2123,1594,B2,0,1,0,1,5342.0,5342.0,7,46415.0,6776.0,15.1657505,0.5528385,11,1542.0,5342.0,48055.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.583355,10.745378,8.583355393669907,high,q4,wide,B2_n1,10.780101467257385,-0.03472392666900603,0,accepted
44,sample_i_analysis,0,20.0,2126,1597,B2,0,1,0,1,3999.0,3999.0,7,35740.0,6756.0,7.3993244,0.53203696,8,199.0,3999.0,36603.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.293799,10.484026,8.293799608846818,low,q4,wide,B2_n1,10.507885483243443,-0.02385952804324809,0,accepted
44,sample_i_analysis,0,20.0,2130,1601,B2,0,1,0,1,1506.0,1506.0,7,9517.0,6952.0,57.558666,0.2734055,6,0.0,1484.0,9202.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.3172126,9.160835,7.317212408359839,none,q1,wide,B2_n1,9.127176130715414,0.033659135397867246,0,accepted
44,sample_i_analysis,0,20.0,2133,1604,B2,0,1,0,1,1101.5,1101.5,7,7913.0,6747.5,1.3228756,0.40831542,7,0.0,1100.5,7999.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.0044284,8.976262,7.0044281662423975,none,q1,quiet,B2_n1,8.987071812848821,-0.010809720258489364,0,accepted
44,sample_i_analysis,0,20.0,2138,1609,B2,0,2,1,1,1991.0,1991.0,17,5381.0,6779.0,8.602325,0.7138078,1,0.0,3164.5,8461.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.596392,8.59063,7.596392304064196,none,q4,wide,B2_n2,9.043222648924502,-0.45259307128778303,0,accepted
